row_num,faci_stat_nm,faci_lat,ftype_nm,cpb_nm,addr_emd_nm,faci_lot,cp_nm,faci_nm,faci_road_addr,faci_addr
203,정상운영,0,인공암벽장,속초시,,0,강원도,국립등산학교 인공암벽장 및 실내암벽교육장,강원도 속초시 미시령로 3056-1(노학동),강원도 속초시 노학동 735-7 인공암벽장
204,정상운영,38.20618936,인공암벽장,속초시,교동,128.5769907,강원도,펀 클라이밍,강원도 속초시 교동로 82(교동),강원도 속초시 교동 780-42
205,정상운영,37.13454009,인공암벽장,제천시,명동,128.2085012,충청북도,톺아클라이밍,충청북도 제천시 의림대로 71(명동),충청북도 제천시 명동 209-5
206,정상운영,34.81238441,인공암벽장,무안군,남악리,126.4617422,전라남도,카르페클라임,전라남도 무안군 삼향읍 대죽서로 41,전라남도 무안군 삼향읍 남악리 2167
207,정상운영,0,인공암벽장,경산시,,0,경상북도,스톤클라이밍짐,경상북도 경산시 대학로 104(중방동),경상북도 경산시 중방동 211-8
208,정상운영,0,인공암벽장,경산시,,0,경상북도,챌린져클라이밍센터 경산영대점,경상북도 경산시 압량읍 대학로 388,경상북도 경산시 압량읍 신대리 434
209,정상운영,37.37866087,인공암벽장,연수구,송도동,126.6628415,인천광역시,디스커버리씨에스(주) 송도지점,인천광역시 연수구 송도과학로16번길 33-4(송도동),인천광역시 연수구 송도동 176-5 송도 트리플스트리트
210,정상운영,35.89253864,인공암벽장,북구,복현동,128.6212532,대구광역시,초크업 클라이밍 경대점,대구광역시 북구 동북로 288(복현동),대구광역시 북구 복현동 479-3
211,정상운영,35.94211181,인공암벽장,북구,동천동,128.5630466,대구광역시,챌린져 클라이밍센터 칠곡점,대구광역시 북구 학정로 419(동천동),대구광역시 북구 동천동 912-2 동천동빌딩
212,정상운영,37.22273857,인공암벽장,화성시,기안동,126.9743578,경기도,화성클라이밍클럽,경기도 화성시 효행로 287(기안동),경기도 화성시 기안동 371-2 보보스프라자
213,정상운영,0,인공암벽장,부천시,,0,경기도,타이거볼더클라이밍짐,경기도 부천시 부흥로307번길 52(중동),경기도 부천시 중동 1127-6
214,정상운영,37.32561804,인공암벽장,용인시,죽전동,127.1047625,경기도,엔그램,경기도 용인시 수지구 포은대로 499(죽전동),경기도 용인시 수지구 죽전동 1003-43
