row_num,faci_stat_nm,ftype_nm,cp_nm,cpb_nm,addr_emd_nm,faci_nm,faci_road_addr,faci_addr,faci_lat,faci_lot
6246,정상운영,축구장,제주특별자치도,제주시,,이호축구장,제주특별자치도 제주시 오광로6길 58-11 (이호이동),제주특별자치도 제주시 이호이동 1231 이호운동장,0,0
6247,정상운영,축구장,광주광역시,광산구,쌍암동,쌍암공원인조잔디축구장,광주광역시 광산구 첨단중앙로182번길 39 (쌍암동),광주광역시 광산구 쌍암동 653-1 광산구청소년수련관쌍암공원관리사무소,0,0
6248,정상운영,축구장,부산광역시,,,화명운동장(AB),,,0,0
6249,정상운영,축구장,경상북도,포항시,초곡리,흥해옥성리운동장,경상북도 포항시 북구 흥해읍 동해대로1459번길 83,경상북도 포항시 북구 흥해읍 초곡리 103-1,0,0
6250,정상운영,축구장,대전광역시,,,대전월드컵경기장보조경기장,유성구 월드컵대로 32(노은동),,0,0
6251,정상운영,축구장,경상북도,경주시,황성동,경주축구공원(4구장),경상북도 경주시 용담로 79-41 (황성동),경상북도 경주시 황성동 산1-1,0,0
6252,정상운영,축구장,강원도,고성군,거진리,거진공설운동장,강원도 고성군 거진읍 거진운동장길 30,강원도 고성군 거진읍 거진리 480-1,0,0
6253,정상운영,축구장,부산광역시,강서구,,명지다목적인조잔디운동장,명지동 3247번지,부산 강서구 명지동 3247,0,0
6254,정상운영,축구장,경기도,여주시,,북내체육공원축구장,북내면 당우리 317-5 (금당로 260-3),경기 여주시 북내면 당우리 317-5,0,0
6255,정상운영,축구장,경상북도,예천군,,공설운동장인조잔디축구장,예천군 예천읍 충효로 395,경북 예천군 예천읍 충효로 395,0,0
6256,정상운영,축구장,부산광역시,강서구,,신호공원인조잔디운동장,신호동 315-1번지,부산 강서구 신호동 315-1,0,0
6257,정상운영,축구장,강원도,속초시,,인조잔디축구장,,속초시 노학동 13616-8,0,0
6258,정상운영,축구장,부산광역시,금정구,,선동잔디구장,,,0,0
6259,정상운영,축구장,부산광역시,강서구,,대저차량기지창축구장,,,0,0
6260,정상운영,축구장,경상남도,함안군,,대산면공설운동장,,,0,0
6261,정상운영,축구장,경상북도,영덕군,창포리,해맞이축구장,경상북도 영덕군 영덕읍 해맞이길 247,경상북도 영덕군 영덕읍 창포리 산24,0,0
6262,정상운영,축구장,경기도,포천시,,포천시자원회수시설내축구장,신북면 만세교리 92,경기 포천시 신북면 만세교리 92,0,0
6263,정상운영,축구장,경기도,화성시,,쌍봉산근린공원인조잔디구장,우정읍 조암리 산28-2,경기 화성시 우정읍 조암리 산 28-2,0,0
6264,정상운영,축구장,제주특별자치도,서귀포시,신례리,제주공천포전지훈련센터축구장,제주특별자치도 서귀포시 남원읍 신례로 96,,0,0
6265,정상운영,축구장,경상북도,봉화군,,다덕축구장,봉성면 우곡리 534 외,,0,0
6266,정상운영,축구장,대구광역시,,매곡리,매곡정수사업소축구장,대구광역시 달성군 다사읍 달구벌대로 717,대구광역시 달성군 다사읍 매곡리 1008,0,0
6267,정상운영,축구장,경상남도,김해시,,장유체육공원축구장,,,0,0
6268,정상운영,축구장,경기도,양주시,,장흥생활체육공원 축구장,양주시 장흥면 삼상리 479-5,경기 양주시 장흥면 삼상리 479-5,0,0
6269,정상운영,축구장,전라남도,강진군,호계리,축구전용경기장,전라남도 강진군 군동면 종합운동장길 60,전라남도 강진군 군동면 호계리 1076 강진종합운동장,0,0
6270,정상운영,축구장,충청남도,천안시,성정동,천안축구센터,충청남도 천안시 서북구 축구센터로 150 (성정동),충청남도 천안시 서북구 성정동 354 천안축구센터,0,0
6271,정상운영,축구장,경상남도,창녕군,술정리,창녕오리정운동장,경상남도 창녕군 창녕읍 술정서탑길 4-5,경상남도 창녕군 창녕읍 술정리 374-4,0,0
6272,정상운영,축구장,경상남도,창원시,,창원축구센터주경기장,퇴촌동 산28,경남 창원시 의창구 퇴촌동 산 28,0,0
6273,정상운영,축구장,부산광역시,강서구,,명지다목적인조잔디운동장,,,0,0
6274,정상운영,축구장,경기도,김포시,,걸포중앙공원축구장,걸포동 1553,경기 김포시 걸포동 1553,0,0
6275,정상운영,축구장,경상북도,울릉군,태하리,울릉공설운동장보조경기장,경상북도 울릉군 서면 울릉순환로 2146-56,경상북도 울릉군 서면 태하리 230,0,0
6276,정상운영,축구장,경기도,남양주시,,북한강생활체육시설,경기 남양주시 화도읍 금남리 160-3,경기 남양주시 화도읍 금남리 160-3,0,0
6277,정상운영,축구장,강원도,철원군,청양리,김화생활체육공원인조잔디축구장,강원도 철원군 김화읍 청양로 649,강원도 철원군 김화읍 청양리 1,0,0
6278,정상운영,축구장,충청남도,당진시,,종합운동장내보조경기장,,,0,0
6279,정상운영,축구장,경기도,양평군,,서종체육공원축구장,서종면 문호리 915번지,경기 양평군 서종면 문호리 915,0,0
6280,정상운영,축구장,부산광역시,강서구,,화전공원인조잔디운동장,,,0,0
6281,정상운영,축구장,경기도,안성시,주천리,일죽하수처리시설내축구장,경기도 안성시 일죽면 주래본죽로 189-21,,0,0
6282,정상운영,축구장,전라남도,완도군,,종합운동장,완도읍 가용리 50-31,전남 완도군 완도읍 가용리 50-31,0,0
6283,정상운영,축구장,울산광역시,울주군,,청량운동장,청량면 덕정로 16,울산 울주군 청량면 덕정로 16,0,0
6284,정상운영,축구장,경상남도,통영시,,평림체육전지훈련장축구장,평림동463-2,경남 통영시 평림동 463-2,0,0
6285,정상운영,축구장,경상남도,진주시,삼곡리,진주스포츠파크,경상남도 진주시 문산읍 월아산로 973,,0,0
6286,정상운영,축구장,강원도,횡성군,,문화체육공원축구장,,,0,0
6287,정상운영,축구장,경상남도,거제시,지석리,사등운동장,경상남도 거제시 사등면 지석2길 31-10,,0,0
6288,정상운영,축구장,경기도,수원시,,수원월드컵경기장연습경기장(한국잔디), 우만동 230, 우만동 230,0,0
6289,정상운영,축구장,경기도,수원시,,수원월드컵경기장인조1경기장, 우만동 228,경기 수원시 팔달구 우만동 228,0,0
6290,정상운영,축구장,경기도,수원시,,수원월드컵경기장주경기장, 우만동 228,경기 수원시 팔달구 우만동 228,0,0
6291,정상운영,축구장,강원도,삼척시,늑구리,도계공설운동장보조경기장,강원도 삼척시 도계읍 늑구1길 20-17,강원도 삼척시 도계읍 늑구리 132 도계공설운동장,0,0
6292,정상운영,축구장,경기도,안산시,,와동축구장,와동 95-2,와동 95-2,0,0
6293,정상운영,축구장,전라남도,진도군,동외리,아리랑축구장,전라남도 진도군 진도읍 동외4길 126,,0,0
6294,정상운영,축구장,경기도,여주시,,점동테마공원축구장,점동면 사곡리 416-2 (점동로 298),경기 여주시 점동면 사곡리 416-2,0,0
6295,정상운영,축구장,강원도,홍천군,창촌리,내면공설운동장,강원도 홍천군 내면 대한동길 10-9,,0,0
6296,정상운영,축구장,충청북도,단양군,소야리,적성체육공원축구장,충청북도 단양군 적성면 적성로 232-20,,0,0
6297,정상운영,축구장,경기도,안성시,양복리,안성맞춤B구장,경기도 안성시 보개면 종합운동장로 203,,0,0
6298,정상운영,축구장,경기도,이천시,,신둔면체육공원 축구장,이천시 신둔면 수광리 758,,0,0
6299,정상운영,축구장,부산광역시,,,맥도생태공원축구장,,대저동 2155,0,0
6300,정상운영,축구장,대전광역시,서구,관저동,관저체육공원운동장,대전광역시 서구 관저중로 10 (관저동),대전광역시 서구 관저동  1583,0,0
6301,정상운영,축구장,경상남도,창녕군,남지리,남지체육공원(축구장),,경남 창녕군 남지읍 남지리 878-4,0,0
6302,정상운영,축구장,경상남도,합천군,,대병체육공원축구장,,경남 합천군 대병면 회양리 1495-7,0,0
6303,정상운영,축구장,경기도,고양시,지영동,지영동생활체육시설축구장,경기도 고양시 일산동구 통일로1267번길 144-40 (지영동),,0,0
6304,정상운영,축구장,경상남도,남해군,,비자구장,서면 서상리 1316-5,경남 남해군 서면 서상리 1316-5,0,0
6305,정상운영,축구장,전라남도,순천시,연향동,팔마보조경기장,전라남도 순천시 팔마로 333 (연향동),,0,0
6306,정상운영,축구장,제주특별자치도,제주시,고내리,애월축구장,제주특별자치도 제주시 애월읍 일주서로 6349,제주특별자치도 제주시 애월읍 고내리 1356 애월체육관,0,0
6307,정상운영,축구장,인천광역시,부평구,부평동,신트리공원인조잔디축구장,인천광역시 부평구 신트리로 21 (부평동),,0,0
6308,정상운영,축구장,경상북도,경주시,황성동,경주축구공원(5.6구장),경상북도 경주시 용담로 79-41 (황성동),경상북도 경주시 황성동 산1-1,0,0
6309,정상운영,축구장,경상북도,안동시,,생활체육공원축구장(3),,,0,0
6310,정상운영,축구장,경상북도,영주시,,시민운동장보조경기장,,,0,0
6311,정상운영,축구장,경상남도,합천군,성산리,군민생활체육공원인조잔디축구장(3),경상남도 합천군 용주면 손목3길 76-82,경상남도 합천군 용주면 성산리 959-2,0,0
6312,정상운영,축구장,경기도,수원시,,수원종합운동장보조구장,조원동 775-1,경기 수원시 장안구 조원동 775-1,0,0
6313,정상운영,축구장,전라북도,부안군,,스포츠파크풋살장,전북 부안군 행안면 체육공원길 31,전북 부안군 행안면 체육공원길 31,0,0
6314,정상운영,축구장,충청남도,아산시,,둔포하수종말처리장축구장,,,0,0
6315,정상운영,축구장,광주광역시,광산구,하남동,하남공원인조잔디축구장,광주광역시 광산구 손재로287번길 36 (하남동),광주광역시 광산구 하남동 499-3,0,0
6316,정상운영,축구장,경상북도,안동시,,생활체육공원축구장(1),,,0,0
6317,정상운영,축구장,경상북도,군위군,,생활체육공원축구장(2),,,0,0
6318,정상운영,축구장,경기도,가평군,선촌리,설악생활체육공원,경기도 가평군 설악면 자잠로 53-88,경기도 가평군 설악면 선촌리 32-4,0,0
6319,정상운영,축구장,경기도,안산시,,성호운동장,부곡동 741,부곡동 741,0,0
6320,정상운영,축구장,경상북도,경산시,상방동,생활체육공원럭비경기장,경상북도 경산시 남매로 100 (상방동),경상북도 경산시 상방동 10 경산생활체육공원,0,0
6321,정상운영,축구장,경상남도,고성군,,고성군구공설운동장,고성읍 교사리 53,경남 고성군 고성읍 교사리 53,0,0
6322,정상운영,축구장,강원도,홍천군,구성포리,화촌공설운동장,강원도 홍천군 화촌면 구룡령로 116-29,,0,0
6323,정상운영,축구장,경기도,구리시,,구리왕숙체육공원,경기도 구리시 사노동 37-2,경기 구리시 사노동 37-2,0,0
6324,정상운영,축구장,경기도,평택시,평택동,안성천축구장,경기도 평택시 평남로 340-9 (평택동),,0,0
6325,정상운영,축구장,경기도,여주시,,여주종합운동장,여주시 월송동 1,경기 여주시 월송동 1,0,0
6326,정상운영,축구장,강원도,양구군,하리,인조잔디축구장(D구장),강원도 양구군 양구읍 함춘로 104,강원도 양구군 양구읍 하리 439-2,0,0
6327,정상운영,축구장,충청북도,청주시,,미호천축구장,,,0,0
6328,정상운영,축구장,광주광역시,서구,,덕흥동영산강둔치축구장,덕흥동 146,광주 서구 덕흥동 146,0,0
6329,정상운영,축구장,전라남도,함평군,향교리,함평축구장,전라남도 함평군 대동면 함장로 1377,전라남도 함평군 대동면 향교리 147 함평농어민문화체육센터,0,0
6330,정상운영,축구장,전라남도,신안군,,지도운동장,지도읍 자동리 1988-1,,0,0
6331,정상운영,축구장,광주광역시,서구,,영산강둔치축구장,마륵동 606,광주 서구 마륵동 606,0,0
6332,정상운영,축구장,전라남도,신안군,,비금대광축구장,비금면 지당리 1007-1,,0,0
6333,정상운영,축구장,경상북도,포항시,흥안리,흥해축구장,경상북도 포항시 북구 흥해읍 칠포로 430-50,경상북도 포항시 북구 흥해읍 흥안리 126,0,0
6334,정상운영,축구장,경상남도,합천군,,함벽루체육공원잔디축구장,경남 합천군 합천읍 합천리 1364-75,경남 합천군 합천읍 합천리 1364-75,0,0
6335,정상운영,축구장,경기도,파주시,,월롱체육공원축구장,월롱면 위전리 58-38,경기 파주시 월롱면 위전리 58-38,0,0
6336,정상운영,축구장,경상북도,구미시,,환경자원화시설축구장,구미시 산동면 백현리 105,경북 구미시 산동면 백현리 105,0,0
6337,정상운영,축구장,경기도,구리시,,주민편익시설내축구장,구리시 토평동 9-1번지일원,경기 구리시 토평동 9-1,0,0
6338,정상운영,축구장,경상남도,통영시,,통영산양스포츠파크축구장,경남 통영시 산양읍 남평리 752-4,경남 통영시 산양읍 남평리 752-4,0,0
6339,정상운영,축구장,서울특별시,용산구,,한강공원이촌축구교육장,,한강공원 이촌 축구교육장,0,0
6340,정상운영,축구장,경기도,양평군,,강하생활체육공원축구장,강하면 전수리 1044번지,경기 양평군 강하면 전수리 1044,0,0
6341,정상운영,축구장,전라남도,신안군,,대광운동장,임자면 광산리 407-19,,0,0
6342,정상운영,축구장,충청북도,보은군,이평리,인조잔디구장(B),충청북도 보은군 보은읍 월송로 89-28,,0,0
6343,정상운영,축구장,서울특별시,종로구,덕은동,한강천변다목적운동장,경기도 고양시 덕양구 대덕산로 24-54 (덕은동),,0,0
6344,정상운영,축구장,제주특별자치도,제주시,,노형미리내공원축구장,제주특별자치도 제주시 미리내길 84 (노형동),제주특별자치도 제주시 노형동 1888,0,0
6345,정상운영,축구장,경상남도,산청군,,단성체육공원축구장,,,0,0
6346,정상운영,축구장,경상남도,의령군,동동리,의령공설운동장,경상남도 의령군 의령읍 구룡로 245-4,경상남도 의령군 의령읍 동동리 822-1 공설운동장,0,0
6347,정상운영,축구장,대구광역시,달성군,대일리,가창체육공원축구장,대구광역시 달성군 가창면 가창로 604,,0,0
6348,정상운영,축구장,경상남도,창원시,,풍호체육공원축구장,,,0,0
