row_num,faci_stat_nm,ftype_nm,cpb_nm,addr_emd_nm,cp_nm,faci_nm,faci_road_addr,faci_addr
696,정상운영,테니스장,남해군,,경상남도,창선생활체육공원테니스장,,경남 남해군 창선면 상죽리 10-9
697,폐업,테니스장,남해군,,경상남도,창선테니스장,남해읍 북변리 79-1,
698,정상운영,테니스장,정선군,,강원도,화암테니스장,강원 정선군 화암면 화암리 516-1,강원 정선군 화암면 화암리 516-1
699,정상운영,테니스장,창원시,상남동,경상남도,한마음푸르미운동장테니스장,경남 창원시 성산구 상남동 42-2,경남 창원시 성산구 상남동 42-2
700,정상운영,테니스장,함안군,,경상남도,함안테니스장,가야읍 도항리 249-1,경남 함안군 가야읍 도항리 249-1
701,정상운영,테니스장,익산시,,전라북도,함열올림픽스포츠센터테니스장,,
702,정상운영,테니스장,양양군,,강원도,해오름테니스장,,
703,정상운영,테니스장,임실군,이도리,전라북도,임실군공설운동장테니스장,전라북도 임실군 임실읍 호국로 1640,전라북도 임실군 임실읍 이도리 429-1 공설운동장
704,정상운영,테니스장,포항시,,경상북도,청하테니스장,,
705,정상운영,테니스장,해남군,해리,전라남도,우슬테니스장,전라남도 해남군 해남읍 해남로 72,
706,정상운영,테니스장,수원시,원천동,경기도,나촌배수지테니스장,경기도 수원시 영통구 매영로199번길 50 (원천동),경기도 수원시 영통구 원천동 419-25
707,정상운영,테니스장,수원시,고색동,경기도,고색중보들공원테니스장,,경기 수원시 권선구 고색동 1129
708,정상운영,테니스장,시흥시,,경기도,배곧테니스장,,
709,정상운영,테니스장,용인시,,경기도,공세동테니스장,,
710,정상운영,테니스장,의왕시,오전동,경기도,고천배수지테니스장,경기도 의왕시 오전로 126 (오전동),경기도 의왕시 오전동  291-1
711,정상운영,테니스장,이천시,도암리,경기도,이천선수촌 테니스장,경기도 이천시 신둔면 석동로 167,
712,정상운영,테니스장,파주시,,경기도,운정건강공원1테니스장,와석순환로198,경기 파주시 와석순환로 198
713,정상운영,테니스장,파주시,,경기도,운정건강공원2테니스장,,
714,정상운영,테니스장,파주시,,경기도,월롱100주년기념체육관테니스장,,
715,정상운영,테니스장,파주시,,경기도,법원체육공원테니스장,,
716,정상운영,테니스장,화성시,,경기도,남양택지테니스장,석우동4,경기 화성시 석우동 4
717,정상운영,테니스장,거제시,구조라리,경상남도,구조라테니스장,경상남도 거제시 일운면 구조라로2길 26,경상남도 거제시 일운면 구조라리 58-2
718,정상운영,테니스장,남해군,차산리,경상남도,남해공설테니스장,경상남도 남해군 남해읍 선소로16번길 120,경상남도 남해군 남해읍 차산리 694 남해군공설테니스장 관리사무실
719,정상운영,테니스장,창원시,,경상남도,진동돈사단지테니스장,,
720,정상운영,테니스장,경산시,상방동,경상북도,경산생활체육공원테니스장,경상북도 경산시 남매로 100 (상방동),경상북도 경산시 상방동 10 경산생활체육공원
721,정상운영,테니스장,양천구,,서울특별시,해누리테니스장,,
722,정상운영,테니스장,용산구,,서울특별시,한강시민공원이촌지구테니스장,,
723,정상운영,테니스장,세종시,죽림리,세종특별자치시,조치원체육공원테니스장,세종특별자치시  조치원읍 허만석로 98,세종특별자치시  조치원읍 죽림리 303 세종특별자치시상하수도사업소
724,정상운영,테니스장,세종시,용포리,세종특별자치시,금남생활체육공원테니스장,세종특별자치시  금남면 용포중앙1길 54,세종특별자치시  금남면 용포리 28 금남면게이트볼장
725,정상운영,테니스장,세종시,읍내리,세종특별자치시,전의생활체육공원테니스장,세종특별자치시  전의면 읍내황골1길 63,세종특별자치시  전의면 읍내리 5-1
726,정상운영,테니스장,세종시,,세종특별자치시,소정테니스장,,
727,정상운영,테니스장,남구,,울산광역시,온산하수처리장테니스장,,
728,정상운영,테니스장,,연희동,인천광역시,아시아드주경기장내테니스장,인천광역시 서구 봉수대로 806 (연희동),
729,정상운영,테니스장,양천구,,서울특별시,목동테니스장,,목동915번지
730,정상운영,테니스장,진도군,,전라남도,진도테니스장,진도읍동외리,전남 진도군 진도읍 동외리
731,정상운영,테니스장,익산시,,전라북도,배산체육공원테니스장,,
732,정상운영,테니스장,남양주시,녹촌리,경기도,화도테니스장,경기 남양주시 화도읍 녹촌리 99-21,경기 남양주시 화도읍 녹촌리 99-21
733,정상운영,테니스장,나주시,,전라남도,환경사업소테니스장,나주시운곡동107,전남 나주시 운곡동 107
734,정상운영,테니스장,목포시,,전라남도,목포시립테니스장,,용당동1069
735,정상운영,테니스장,목포시,,전라남도,목포시립정구장,,용당동1069
736,정상운영,테니스장,목포시,,전라남도,목포시민테니스장,,상동349-1
737,정상운영,테니스장,영암군,역리,전라남도,영암종합스포츠타운 테니스장,전라남도 영암군 영암읍 낭주로 202-3,
738,정상운영,테니스장,화천군,사창리,강원도,화악테니스장,강원도 화천군 사내면 솔대길 17 (늘푸른아파트),강원도 화천군 사내면 사창리 94 늘푸른아파트
739,정상운영,테니스장,평창군,창동리,강원도,봉평테니스장,강원도 평창군 봉평면 방축동길 39-26,강원도 평창군 봉평면 창동리 324
740,정상운영,테니스장,평창군,하진부리,강원도,진부테니스장(진부체육공원),강원도 평창군 진부면 오대천로 1958-51,강원도 평창군 진부면 하진부리 1289-46
741,정상운영,테니스장,강서구,,서울특별시,우장테니스장,화곡동 산60-1,서울 강서구 화곡동 산 60-1
742,정상운영,테니스장,수원시,,경기도,만석공원테니스장,송죽동 305,경기 수원시 장안구 송죽동 305
743,정상운영,테니스장,성남시,,경기도,희망대테니스장,신흥동 2344번지,경기 성남시 수정구 신흥동 2344
744,정상운영,테니스장,부천시,춘의동,경기도,부천종합운동장 테니스장,경기도 부천시 길주로 486 (춘의동),경기도 부천시 춘의동 35 현업분소
745,정상운영,테니스장,부천시,,경기도,성주산생활체육공원 테니스장,경기 부천시 소사본동 산 70-4,경기 부천시 소사본동 산 70-4
746,정상운영,테니스장,화성시,,경기도,야생초공원테니스장,기안동 896,경기 화성시 기안동 896
747,정상운영,테니스장,여주시,,경기도,대신체육공원테니스장,대신면 율촌리 산40,경기 여주시 대신면 율촌리 산 40
748,정상운영,테니스장,평창군,종부리,강원도,평창공설테니스장,강원도 평창군 평창읍 종부로 69-27,강원도 평창군 평창읍 종부리 596-3 평창종합운동장
749,정상운영,테니스장,정선군,,강원도,북평테니스장,북평면 북평2리 63-2,강원 정선군 북평면 북평리 2
750,정상운영,테니스장,제천시,신백동,충청북도,신백생활체육공원,충청북도 제천시 관전로 54 (신백동),충청북도 제천시 신백동 194-2
751,정상운영,테니스장,무주군,당산리,전라북도,반딧불체육관테니스장,전라북도 무주군 무주읍 한풍루로 326-14,
752,정상운영,테니스장,,,부산광역시,생곡환경공원테니스장,,
753,정상운영,테니스장,평창군,창리,강원도,미탄테니스장,강원도 평창군 미탄면 횟골길 35,강원도 평창군 미탄면 창리 600
754,정상운영,테니스장,고령군,장기리,경상북도,고령테니스장,경상북도 고령군 대가야읍 회천로 11,경상북도 고령군 대가야읍 장기리 331-3
755,정상운영,테니스장,성주군,성산리,경상북도,성주생활체육공원테니스장,경상북도 성주군 성주읍 상성로 1399,
756,정상운영,테니스장,창원시,사림동,경상남도,사림운동장테니스장,경상남도 창원시 의창구 사림로85번길 31 (사림동),
757,정상운영,테니스장,창원시,,경상남도,웅남주민운동장테니스장,토월동 709,경남 창원시 성산구 토월동 709
758,정상운영,테니스장,거제시,옥포동,경상남도,옥포테니스장,경상남도 거제시 옥포로 296-8 (옥포동),
759,정상운영,테니스장,포항시,두호동,경상북도,해맞이정구장,경상북도 포항시 북구 삼흥로100번길 41-31 (두호동),경상북도 포항시 북구 두호동  산27
760,정상운영,테니스장,달성군,매곡리,대구광역시,다사테니스장,대구광역시 달성군 다사읍 달구벌대로 754,
761,정상운영,테니스장,예천군,동본리,경상북도,예천군실내테니스장,경상북도 예천군 예천읍 충효로 393,경상북도 예천군 예천읍 동본리 434-1 청소년수련관
762,정상운영,테니스장,포항시,양덕동,경상북도,양덕체육공원 테니스장,경상북도 포항시 북구 양덕로30번길 20 (양덕동),경상북도 포항시 북구 양덕동  1850
763,정상운영,테니스장,수원시,정자동,경기도,정자 테니스장 ,경기도 수원시 장안구 만석로 65 (정자동),경기도 수원시 장안구 정자동  869-1 북수원도서관
764,정상운영,테니스장,안동시,정하동,경상북도,안동시민운동장테니스장(실내),경상북도 안동시 운동장길 53 (정하동),경상북도 안동시 정하동  417 안동시민공설운동장
765,정상운영,테니스장,수원시,인계동,경기도,수원청소년문화센터,경기도 수원시 팔달구 권광로 293 (인계동),경기도 수원시 팔달구 인계동  333
766,폐업,테니스장,서구,암남동,부산광역시,암남공원 테니스장,부산광역시 서구 암남공원로 179-40 (암남동),
767,정상운영,테니스장,영월군,하송리,강원도,스포츠파크 테니스장,강원도 영월군 영월읍 제방안길 100,강원도 영월군 영월읍 하송리 56 영월스포츠파크
768,정상운영,테니스장,남구,용호동,부산광역시,백운포체육공원테니스장,부산광역시 남구 백운포로 108 (용호동),부산광역시 남구 용호동  895-3 백운포체육공원 관리동
769,정상운영,테니스장,,풍암동,광주광역시,전전후테니스장,광주광역시 서구 금화로 278 (풍암동),
770,정상운영,테니스장,고양시,대화동,경기도,성저테니스장,경기도 고양시 일산서구 중앙로 1601 (대화동),
771,정상운영,테니스장,거제시,다포리,경상남도,다포테니스장,경상남도 거제시 남부면 거제남서로 81-9,경상남도 거제시 남부면 다포리 169 국립수산과학원 육종연구센터
772,정상운영,테니스장,음성군,덕정리,충청북도,삼성생활체육공원테니스장,충청북도 음성군 삼성면 금일로 992-34,
773,정상운영,테니스장,양구군,,강원도,정림리테니스장,강원 양구군 양구읍 정림리 103,강원 양구군 양구읍 정림리 103
774,정상운영,테니스장,순천시,연향동,전라남도,팔마정구장,전라남도 순천시 팔마로 333 (연향동),
775,정상운영,테니스장,강화군,신정리,인천광역시,강화실내테니스장,인천광역시 강화군 선원면 고식이길 177,
776,정상운영,테니스장,,대화동,,안전공단 테니스장,경기도 고양시 일산서구 고양대로 283 (대화동),
777,정상운영,테니스장,강화군,,인천광역시,강서테니스장,,인천 강화군 하점면 신봉리 산 35
778,정상운영,테니스장,해운대구,재송동,부산광역시,센텀테니스장,부산광역시 해운대구 센텀북대로 32 (재송동),
779,정상운영,테니스장,양평군,교평리,경기도,강상 테니스장,경기도 양평군 강상면 신화길 10,
780,정상운영,테니스장,양평군,옥천리,경기도,옥천레포츠공원 테니스장,경기도 양평군 옥천면 옥천길 21,
781,폐업,테니스장,양평군,석곡리,경기도,양동레포츠공원 테니스장,경기도 양평군 양동면 학둔지아래길 20,
782,정상운영,테니스장,양평군,지평리,경기도,지평레포츠공원 테니스장,경기도 양평군 지평면 지평의병로116번길 1,
783,정상운영,테니스장,양평군,하자포리,경기도,개군레포츠공원 테니스장,경기도 양평군 개군면 하자포길33번길 8,
784,정상운영,테니스장,양평군,문호리,경기도,서종생활체육공원 테니스장,경기도 양평군 서종면 북한강로 777,
785,정상운영,테니스장,양평군,용두리,경기도,청운레포츠공원 테니스장,경기도 양평군 청운면 용두로 170,
786,정상운영,테니스장,진천군,두촌리,충청북도,법무연수원 진천본원 테니스장 ,충청북도 진천군 덕산면 교연로 780,
787,정상운영,테니스장,진천군,두촌리,충청북도,법무연수원 진천본원 교정테니스장,충청북도 진천군 덕산면 교연로 780,
788,정상운영,테니스장,양평군,용담리,경기도,양서 동네테니스장,경기도 양평군 양서면 목왕로 31,
789,정상운영,테니스장,강동구,암사동,서울특별시,강일테니스장,서울특별시 강동구 선사로 185-118 (암사동),
790,정상운영,테니스장,상주시,복룡동,경상북도,상주시생활체육공원테니스장,경상북도 상주시 영남제일로 1432 (복룡동),
791,정상운영,테니스장,장성군,기산리,전라남도,워라벨 돔 경기장,전라남도 장성군 장성읍 문화로 110,전라남도 장성군 장성읍 기산리 388
792,폐업,테니스장,용인시,유운리,경기도,용인레스피아테니스장,경기도 용인시 처인구 포곡읍 옥현로 58,경기도 용인시 처인구 포곡읍 유운리 1-1 용인레스피아
793,정상운영,테니스장,사상구,감전동,부산광역시,엄궁유수지 테니스장,부산광역시 사상구 강변대로532번길 71 (감전동),부산광역시 사상구 감전동 516
794,정상운영,테니스장,김포시,,경기도,솔터테니스장,경기도 김포시 김포한강3로 387 (마산동),경기도 김포시 마산동 642-1
795,정상운영,테니스장,안동시,정하동,경상북도,안동시민운동장테니스장,경상북도 안동시 운동장길 53 (정하동),경상북도 안동시 정하동  417 안동시민공설운동장
796,정상운영,테니스장,동구,수정동,부산광역시,수정5동테니스장,부산광역시 동구 수정공원로105번길 20 (수정동),부산광역시 동구 수정동 513-33
797,정상운영,테니스장,중구,우정동,울산광역시,중구테니스장,울산광역시 중구 종가로 305 (우정동),울산광역시 중구 우정동 526 한국석유공사
798,정상운영,테니스장,의정부시,호원동,경기도,호원실내테니스장,경기도 의정부시 범골로35번길 87 (호원동),경기도 의정부시 호원동 381-27
799,정상운영,테니스장,함양군,석천리,경상남도,안의생활체육공원 테니스장,경상남도 함양군 안의면 거함대로 1642,경상남도 함양군 안의면 석천리 59-2
800,정상운영,테니스장,보령시,옥동리,충청남도,보령테니스장(종합경기장),충청남도 보령시 남포면 보령남로 347,충청남도 보령시 남포면 옥동리 331-11
801,정상운영,테니스장,보령시,옥동리,충청남도,보령테니스장(종합경기장),충청남도 보령시 남포면 보령남로 347,충청남도 보령시 남포면 옥동리 331-11
802,정상운영,테니스장,보령시,옥동리,충청남도,보령테니스장(종합운동장),충청남도 보령시 남포면 보령남로 347,충청남도 보령시 남포면 옥동리 331-11
803,정상운영,테니스장,부산진구,전포동,부산광역시,황령산레포츠공원테니스장,부산광역시 부산진구 진남로328번길 99 (전포동),부산광역시 부산진구 전포동 산36
804,정상운영,테니스장,청주시,구룡리,충청북도,청원공설테니스장,충청북도 청주시 청원구 오창읍 오창대로 197,충청북도 청주시 청원구 오창읍 구룡리 375
805,정상운영,테니스장,영월군,덕포리,강원도,덕포 테니스장,강원도 영월군 영월읍 덕포하리2길 62-14,강원도 영월군 영월읍 덕포리 801-11
806,정상운영,테니스장,의령군,신반리,경상남도,청심테니스장,경상남도 의령군 부림면 대한로 1709-3,경상남도 의령군 부림면 신반리 185 청심테니스클럽
807,정상운영,테니스장,화성시,,경기도,테니스장(화성시청),화성시 납양읍 남양리 2000 ,화성시 납양읍 남양리 2000 
808,정상운영,테니스장,노원구,상계동,서울특별시,마들스타디움 테니스장,서울특별시 노원구 덕릉로 460 (상계동),
809,정상운영,테니스장,원주시,단계동,강원도,단계어린이공원체육시설,강원도 원주시 서원대로 205-1 (단계동),
810,정상운영,테니스장,평택시,본정리,경기도,팽성서부체육시설테니스장,경기도 평택시 팽성읍 본정2길 1-1,
811,정상운영,테니스장,평택시,송화리,경기도,안정근린공원  테니스장,경기도 평택시 팽성읍 안정순환로263번길 64-9,
812,정상운영,테니스장,양구군,하리,강원도,양구실내테니스장,강원도 양구군 양구읍 함춘로 106,강원도 양구군 양구읍 하리 436-1 양구실내테니스장
813,정상운영,테니스장,이천시,대흥리,경기도,대월면체육공원 테니스장,경기도 이천시 대월면 대산로 125-52,
814,정상운영,테니스장,서귀포시,신례리,제주특별자치도,제주공천포전지훈련센터 테니스장,제주특별자치도 서귀포시 남원읍 신례로 96,
815,정상운영,테니스장,서귀포시,동홍동,제주특별자치도,서귀포테니스장,제주특별자치도 서귀포시 동홍로99번길 36 (동홍동),
816,정상운영,테니스장,성남시,삼평동,경기도,판교수질복원센터테니스장,경기도 성남시 분당구 판교로228번길 51 (삼평동),
817,정상운영,테니스장,서대문구,홍은동,서울특별시,홍은테니스장,서울특별시 서대문구 통일로48나길 33 (홍은동),
818,정상운영,테니스장,횡성군,둔방내리,강원도,둔내테니스경기장,강원도 횡성군 둔내면 경강로 4708,
819,정상운영,테니스장,양평군,다문리,경기도,용문 테니스장,경기도 양평군 용문면 용문로 389,
820,정상운영,테니스장,양평군,양근리,경기도,갈산생활체육공원 테니스장,경기도 양평군 양평읍 양근강변길 7,
821,정상운영,테니스장,양평군,운심리,경기도,강하생활체육공원 테니스장,경기도 양평군 강하면 운심길 40-8,
822,정상운영,테니스장,완주군,용암리,전라북도,완주산업단지 매동공원 테니스장,전라북도 완주군 봉동읍 과학로 850-15,
823,정상운영,테니스장,해운대구,반송동,부산광역시,반송테니스장,부산광역시 해운대구 반송순환로 154 (반송동),
824,정상운영,테니스장,함양군,백연리,경상남도,함양생활체육공원테니스장,경상남도 함양군 함양읍 삼휴길 60-4,경상남도 함양군 함양읍 백연리 657
825,정상운영,테니스장,용인시,마북동,경기도,마북동 테니스장,경기도 용인시 기흥구 구성로 51 (마북동),
826,정상운영,테니스장,서대문구,현저동,서울특별시,현저테니스장,서울특별시 서대문구 통일로 279-37 (현저동),
827,정상운영,테니스장,금산군,하옥리,충청남도,금산군 테니스장,충청남도 금산군 금산읍 금산로 1229-5,
828,정상운영,테니스장,청주시,연제리,충청북도,생명과학단지 테니스장,충청북도 청주시 흥덕구 오송읍 오송생명2로 187,
829,정상운영,테니스장,해운대구,좌동,부산광역시,좌동테니스장,부산광역시 해운대구 좌동순환로402번길 16 (좌동),
830,정상운영,테니스장,옥천군,금구리,충청북도,옥천중앙공원테니스장,충청북도 옥천군 옥천읍 서대공원길 33,
831,정상운영,테니스장,용인시,신갈동,경기도,신갈동 테니스장,경기도 용인시 기흥구 신갈로 76 (신갈동),
832,정상운영,테니스장,완주군,용암리,전라북도,완주산업단지 다복공원 테니스장,전라북도 완주군 봉동읍 과학로 850-15,
833,정상운영,테니스장,해운대구,좌동,부산광역시,좌동1배수지 테니스장,부산광역시 해운대구 대천로67번길 48 (좌동),
834,정상운영,테니스장,평창군,대화리,강원도,대화테니스장(대화체육공원 내),강원도 평창군 대화면 남산2길 43-3,
835,정상운영,테니스장,동작구,신대방동,서울특별시,보라매공원 테니스장,서울특별시 동작구 여의대방로20길 33 (신대방동),
836,정상운영,테니스장,서대문구,홍은동,서울특별시,가좌테니스장,서울특별시 서대문구 포방터6길 11-2 (홍은동),
837,정상운영,테니스장,광주시,삼리,경기도,곤지암생활체육공원 테니스장,경기도 광주시 곤지암읍 평촌길11번길 22,
838,정상운영,테니스장,시흥시,포동,경기도,포동 테니스장,경기도 시흥시 신현로 46 (포동),
839,정상운영,테니스장,이천시,무촌리,경기도,종합운동장 테니스장,경기도 이천시 부발읍 중부대로 1696,
840,정상운영,테니스장,이천시,장호원리,경기도,장호원읍체육공원 테니스장,경기도 이천시 장호원읍 서동대로8759번길 97-56,
841,정상운영,테니스장,이천시,소고리,경기도,모가면체육공원 테니스장,경기도 이천시 모가면 공원로 168,
842,정상운영,테니스장,이천시,안평리,경기도,이천스포츠센터 테니스장,경기도 이천시 호법면 중부대로798번길 125,
843,정상운영,테니스장,횡성군,읍하리,강원도,섬강테니스장,강원도 횡성군 횡성읍 문화체육로 15,
844,정상운영,테니스장,노원구,상계동,서울특별시,마들근린공원 테니스장,서울특별시 노원구 덕릉로 450 (상계동),
845,정상운영,테니스장,노원구,월계동,서울특별시,초안산근린공원 테니스장,서울특별시 노원구 마들로5가길 113 (월계동),
846,정상운영,테니스장,노원구,공릉동,서울특별시,공릉배수지 테니스장,서울특별시 노원구 중계로 36 (공릉동),
847,정상운영,테니스장,안성시,용월리,경기도,동부지역 생활체육공원 테니스장,경기도 안성시 삼죽면 용내길 32,경기도 안성시 삼죽면 용월리 421
848,정상운영,테니스장,안성시,신건지동,경기도,공단 테니스장,경기도 안성시 공단1로 16-15 (신건지동),경기도 안성시 신건지동 58-2
849,정상운영,테니스장,안성시,마정리,경기도,공도 대림테니스장,경기 안성시 공도읍 마정리 200-20,경기 안성시 공도읍 마정리 200-20
850,정상운영,테니스장,광명시,노온사동,경기도,시립테니스장,,경기 광명시 노온사동 20-3
851,정상운영,테니스장,합천군,회양리,경상남도,대병테니스장,,경남 합천군 대병면 회양리 834-3
852,정상운영,테니스장,고양시,백석동,경기도,환경에너지시설내테니스장,경기도 고양시 일산동구 경의로 115 (백석동),경기도 고양시 일산동구 백석동 1234
853,정상운영,테니스장,안양시,박달동,경기도,서조체육시설 테니스장,경기 안양시 만안구 박달동 203-1,경기 안양시 만안구 박달동 203-1
854,폐업,테니스장,시흥시,거모동,경기도,거모동 체육시설(테니스),경기도 시흥시 군자로534번길 19 (거모동),경기도 시흥시 거모동 1632-20
855,정상운영,테니스장,진안군,송풍리,전라북도,용담 테니스장,전라북도 진안군 용담면 대송로 17,전라북도 진안군 용담면 송풍리 924-3 용담면사무소
856,정상운영,테니스장,원주시,문막리,강원도,문막섬강체육시설,강원도 원주시 문막읍 문막시장1길 58,
857,정상운영,테니스장,원주시,매지리,강원도,연세대인조잔디구장,강원도 원주시 흥업면 연세대길 1,
858,정상운영,테니스장,용인시,죽전동,경기도,수지레스피아 테니스장,경기도 용인시 수지구 포은대로 499 (죽전동),
859,폐업,테니스장,진안군,군상리,전라북도,진안 공설운동장 테니스장,전라북도 진안군 진안읍 우화2길 47-5,전라북도 진안군 진안읍 군상리 340
860,폐업,테니스장,진안군,봉학리,전라북도,정천 테니스장,전라북도 진안군 정천면 봉학로 66,전라북도 진안군 정천면 봉학리 547 정천면사무소
861,정상운영,테니스장,안성시,송천리,경기도,일죽테니스장,경기도 안성시 일죽면 서동대로 7446-1,경기도 안성시 일죽면 송천리 산35-10
862,정상운영,테니스장,남구,용호동,부산광역시,백운포체육공원 테니스장,부산광역시 남구 백운포로 108 (용호동),부산광역시 남구 용호동 895-3 백운포체육공원 관리동
863,정상운영,테니스장,진안군,노성리,전라북도,안천 테니스장,,전북 진안군 안천면 노성리 1222
864,정상운영,테니스장,안성시,옥산동,경기도,아양지구 근린공원 내 정구장,,경기 안성시 옥산동 359
865,정상운영,테니스장,김해시,외동,경상남도,경운테니스장,경상남도 김해시 함박로 21 (외동),경상남도 김해시 외동 1205 함박공원 공중화장실
866,정상운영,테니스장,안양시,박달동,경기도,안양새물공원 테니스장,경기도 안양시 만안구 석천로 1 (박달동),경기도 안양시 만안구 박달동 655
867,정상운영,테니스장,남구,봉덕동,대구광역시,강당골체육공원 테니스장,대구광역시 남구 앞산순환로 686 (봉덕동),대구광역시 남구 봉덕동 산1272-1 남구 국민체육센터
868,정상운영,테니스장,산청군,천평리,경상남도,덕산체육공원 테니스장,경남 산청군 시천면 천평리 570-1,경남 산청군 시천면 천평리 570-1
869,정상운영,테니스장,완주군,반교리,전라북도,지방자치인재개발원 테니스장,전라북도 완주군 이서면 반교로 150,전라북도 완주군 이서면 반교리 703 지방자치인재개발원
870,정상운영,테니스장,서구,농성동,광주광역시,농성동테니스장,,광주 서구 농성동 417-8
871,정상운영,테니스장,수원시,금곡동,경기도,호매실배수지 테니스장,경기도 수원시 권선구 칠보로1번길 89 (금곡동),경기도 수원시 권선구 금곡동 746-26 호매실 배수지
872,폐업,테니스장,평택시,만호리,경기도,신당 근린공원 테니스장,경기 평택시 포승읍 만호리 산 52-5,경기 평택시 포승읍 만호리 산 52-5
873,정상운영,테니스장,포천시,구읍리,경기도,포천종합운동장 테니스장,,경기 포천시 군내면 구읍리 317
874,정상운영,테니스장,평창군,횡계리,강원도,대관령테니스장 ,강원 평창군 대관령면 횡계리 726,강원 평창군 대관령면 횡계리 726
875,정상운영,테니스장,함안군,용산리,경상남도,칠원 테니스장,경상남도 함안군 칠원읍 용산리 322,경상남도 함안군  칠원읍 용산리 322
876,정상운영,테니스장,함안군,대치리,경상남도,칠서 테니스장,경상남도 함안군 칠서면 향촌길 20,경상남도 함안군 칠서면 대치리 347 하천수질측정
877,정상운영,테니스장,용인시,언남동,경기도,법무연수원 용인분원 테니스장,경기도 용인시 기흥구 구성로 243 (언남동),경기도 용인시 기흥구 언남동 34-1 법무연수원
878,정상운영,테니스장,천안시,유량동,충청남도,우정인재개발원 테니스장,충청남도 천안시 동남구 양지말1길 11-14 (유량동),충청남도 천안시 동남구 유량동 60-1 우정공무원교육원
879,정상운영,테니스장,동구,신서동,대구광역시,중앙교육연수원 테니스장,대구광역시 동구 첨단로 80 (신서동),대구광역시 동구 신서동 1180 중앙교육연수원
880,정상운영,테니스장,유성구,가정동,대전광역시,국제지식재산연수원 테니스장,대전광역시 유성구 과학로 82 (가정동),대전광역시 유성구 가정동 33 국제지식재산연수원
881,정상운영,테니스장,도봉구,도봉동,서울특별시,다락원체육공원 테니스장,서울특별시 도봉구 창포원로 45 (도봉동),서울특별시 도봉구 도봉동 8 다락원 체육공원
882,정상운영,테니스장,도봉구,도봉동,서울특별시,다락원체육공원 실내체육관(테니스장),서울특별시 도봉구 창포원로 45 (도봉동),서울특별시 도봉구 도봉동 8 다락원 체육공원
883,정상운영,테니스장,남동구,만수동,인천광역시,제3호 남동종합문화체육광장 테니스장,인천광역시 남동구 소래로 633 (만수동),인천광역시 남동구 만수동 1008 남동구청
884,정상운영,테니스장,남동구,만수동,인천광역시,제4호 남동종합문화체육광장 테니스장,인천광역시 남동구 소래로 633 (만수동),인천광역시 남동구 만수동 1008 남동구청
885,정상운영,테니스장,옹진군,승봉리,인천광역시,자월면 승봉리 다목적구장,인천광역시 옹진군 자월면 승봉로29번길 92,인천광역시 옹진군 자월면 승봉리 771-1 승봉 테니스장
886,정상운영,테니스장,옹진군,연화리,인천광역시,연화리테니스장,인천광역시 옹진군 백령면 백령로 1157,인천광역시 옹진군 백령면 연화리 928-1
887,정상운영,테니스장,부천시,중동,경기도,부천체육관 테니스장,경기도 부천시 석천로 293 (중동),경기도 부천시 중동 1024 부천체육관
888,정상운영,테니스장,부천시,오정동,경기도,오정레포츠센터 테니스장,경기도 부천시 상오정로 169 (오정동),경기도 부천시 오정동 782 오정레포츠센터
889,정상운영,테니스장,부천시,옥길동,경기도,남부수자원생태공원 테니스장,경기도 부천시 연동로 89 (옥길동),경기도 부천시 옥길동 454-1 부천남부수자원생태공원
890,정상운영,테니스장,화성시,유포리,경기도,비봉체육공원 테니스장,경기도 화성시 비봉면 남이로 221,경기도 화성시 비봉면 유포리 304-1
891,정상운영,테니스장,화성시,오산동,경기도,여울공원 테니스장,,경기 화성시 오산동 1060
892,정상운영,테니스장,이천시,장호원리,경기도,장호원읍체육공원 테니스장,경기도 이천시 장호원읍 서동대로8759번길 97-56,경기도 이천시 장호원읍 장호원리 331-2
893,정상운영,테니스장,이천시,무촌리,경기도,종합운동장 테니스장,경기도 이천시 부발읍 중부대로 1696,경기도 이천시 부발읍 무촌리 52
894,정상운영,테니스장,이천시,관고동,경기도,설봉공원 테니스장,경기도 이천시 경충대로2709번길 128(관고동),경기도 이천시 관고동 356 공원관리사업소
895,정상운영,테니스장,이천시,대흥리,경기도,대월면체육공원 테니스장,경기도 이천시 대월면 대산로 125-52,경기도 이천시 대월면 대흥리 489-8
896,정상운영,테니스장,이천시,안평리,경기도,이천스포츠센터 테니스장,경기도 이천시 호법면 중부대로798번길 125,경기도 이천시 호법면 안평리 787
897,정상운영,테니스장,이천시,무촌리,경기도,종합운동장 정구장,경기도 이천시 부발읍 중부대로 1696,경기도 이천시 부발읍 무촌리 52
898,정상운영,테니스장,이천시,소고리,경기도,모가면체육공원 테니스장,경기도 이천시 모가면 공원로 168,경기도 이천시 모가면 소고리 627
899,정상운영,테니스장,화성시,남양리,경기도,남양 테니스장,,경기 화성시 남양읍 남양리 2237
900,정상운영,테니스장,화성시,사랑리,경기도,장안남산체육공원 테니스장,,경기 화성시 장안면 사랑리 689
901,정상운영,테니스장,화성시,행정리,경기도,도원공원 테니스장,경기도 화성시 향남읍 행정동로 96,경기도 화성시 향남읍 행정리 478 화성시 역사박물관
902,정상운영,테니스장,서천군,사곡리,충청남도,서천 종합운동장 테니스장,충청남도 서천군 서천읍 서천로232번길 69-2,충청남도 서천군 서천읍 사곡리 산10-2 서천체육공원
