row_num,faci_stat_nm,ftype_nm,cpb_nm,addr_emd_nm,cp_nm,faci_nm,faci_road_addr,faci_addr
110,정상운영,권투,북구,,대구광역시,수성아트복싱클럽(침산점),"대구광역시 북구 침산로 163, 상가 501호(침산동, 현대아파트)",대구 북구 침산로 163
111,정상운영,권투,화성시,상리,경기도,봉담복싱 상리점,경기도 화성시 봉담읍 상리중심상가길 30,경기도 화성시 봉담읍 상리 686-4
112,정상운영,권투,화성시,와우리,경기도,CK GYM,경기도 화성시 봉담읍 와우로73번길 6,경기도 화성시 봉담읍 와우리 26-12 태천센타
113,정상운영,권투,안산시,성포동,경기도,SG 복싱 GYM,경기도 안산시 상록구 예술광장1로 129 (성포동),
114,정상운영,권투,충주시,,충청북도,충주복싱타운,충청북도 충주시 국원대로 206 (연수동),충북 충주시 국원대로 206
115,정상운영,권투,군포시,당정동,경기도,Fly복싱 다이어트 짐,경기도 군포시 고산로151번길 17(당정동),경기도 군포시 당정동 980-1 유영빌딩
116,정상운영,권투,군포시,금정동,경기도,복싱마스터,경기도 군포시 번영로 508 (금정동),경기도 군포시 금정동 874-2 신산빌딩
117,정상운영,권투,군포시,금정동,경기도,한국체대 복싱클럽,경기도 군포시 금재로 2(금정동),경기도 군포시 금정동 744-6
118,정상운영,권투,군포시,금정동,경기도,삼산복싱무에타이,경기도 군포시 번영로 498(금정동),경기도 군포시 금정동 874 산본빌딩
119,정상운영,권투,화성시,,경기도,블랙스짐복싱,경기도 화성시 수노을중앙로 146 (새솔동),경기도 화성시 새솔동 76-10
120,정상운영,권투,화성시,,경기도,카운터 복싱,경기도 화성시 향남읍 상신하길로298번길 7-23,경기도 화성시 향남읍 하길리 1470-4
121,폐업,권투,청주시,용암동,충청북도,용암파워복싱클럽,충청북도 청주시 상당구 중흥로 40 (용암동),충청북도 청주시 상당구 용암동  1606
122,정상운영,권투,경주시,구정동,경상북도,천마권투체육관,경상북도 경주시 산업로 3034 (구정동),경상북도 경주시 구정동 463-3
123,폐업,권투,고양시,탄현동,경기도,수년복싱클럽,경기도 고양시 일산서구 일현로 119 (탄현동),
124,정상운영,권투,고양시,일산동,경기도,리얼복싱,"경기도 고양시 일산서구 원일로 126, 502~503호 (일산동)",경기도 고양시 일산서구 일산동 1680-1번지 
125,정상운영,권투,서구,,대전광역시,관저 복싱 클럽,"대전광역시 서구 관저중로95번길 99 (관저동,201호)",대전 서구 관저중로95번길 99
126,정상운영,권투,남구,,부산광역시,카이안복싱 이기대GYM,"부산광역시 남구 동명로117번길 82 (용호동,지하)",부산 남구 동명로117번길 82
127,폐업,권투,기장군,모전리,부산광역시,아세아 복싱다이어트짐,부산광역시 기장군 정관읍 모전1길 20-38,부산광역시 기장군 정관읍 모전리 740-1
128,정상운영,권투,용인시,구갈동,경기도,이대환복싱짐,"경기도 용인시 기흥구 신구로42번길 14, 우림빌딩 지하층 (구갈동)",경기도 용인시 기흥구 구갈동 406-1 우림빌딩 
129,폐업,권투,보령시,대천동,충청남도,Y복싱클럽,충청남도 보령시 대천방조제로 18 (대천동),
130,정상운영,권투,수성구,,대구광역시,영남권투체육관,대구광역시 수성구 신천동로 99 (상동),대구 수성구 신천동로 99
131,정상운영,권투,서구,석남동,인천광역시,대풍권투체육관,인천광역시 서구 가정로 301 (석남동),인천광역시 서구 석남동  454-23 성원제일교회
132,정상운영,권투,수성구,두산동,대구광역시,RED 앤 복싱짐,대구광역시 수성구 청수로26길 36(두산동),대구광역시 수성구 두산동 99 한성스퀘어
133,정상운영,권투,용인시,보정동,경기도,엘복싱,경기도 용인시 기흥구 죽전로 17 (보정동),경기도 용인시 기흥구 보정동 1197-2 풍산프라자
134,정상운영,권투,창원시,,경상남도,복싱인사이드짐 마산삼계점,경상남도 창원시 마산회원구 내서읍 삼계4길 9,경상남도 창원시 마산회원구 내서읍 삼계리 26-9 현대빌딩
135,정상운영,권투,양산시,가촌리,경상남도,더원복싱다이어트 클럽,경상남도 양산시 물금읍 야리로 13,경상남도 양산시 물금읍 가촌리 1270-16 양우프라자
136,정상운영,권투,화성시,,경기도,올드스쿨 킥복싱 동탄점,경기도 화성시 동탄대로10나길 21 (산척동),경기도 화성시 산척동 706-6
137,정상운영,권투,창원시,,경상남도,성산 다이어트복싱체육관,경상남도 창원시 성산구 상남로192번길 41-6 (신월동),경상남도 창원시 성산구 신월동 68-23
138,정상운영,권투,수원시,호매실동,경기도,브로스복싱짐,경기도 수원시 권선구 호매실로104번길 90 (호매실동),경기도 수원시 권선구 호매실동 1400
139,정상운영,권투,시흥시,장곡동,경기도,팀 드래곤 복싱 장곡점,경기도 시흥시 황고개로 531 (장곡동),경기도 시흥시 장곡동 895-5
140,정상운영,권투,평택시,,경기도,김정훈챠밍복싱센터 동삭동점,경기도 평택시 모산영신1길 41 (동삭동),경기도 평택시 동삭동 산59-2
141,정상운영,권투,동구,성남동,대전광역시,충남종합복싱체육관,대전광역시 동구 계족로 342-1 (성남동),
142,정상운영,권투,용인시,상현동,경기도,비복싱짐,경기도 용인시 수지구 만현로 110 (상현동),경기도 용인시 수지구 상현동 254-14 원희캐슬프라자
143,정상운영,권투,김포시,장기동,경기도,용인대SM복싱클럽 장기점,경기도 김포시 태장로 800 (장기동),경기도 김포시 장기동 2077-2
144,정상운영,권투,강서구,등촌동,서울특별시,WS복싱클럽,서울특별시 강서구 화곡로 420 (등촌동),서울특별시 강서구 등촌동 628-1 통산빌딩
145,정상운영,권투,관악구,봉천동,서울특별시,봉천태양체육관,서울특별시 관악구 양녕로 70 (봉천동),서울특별시 관악구 봉천동 492-7
146,정상운영,권투,관악구,봉천동,서울특별시,체리복싱PT,서울특별시 관악구 관악로12길 17 (봉천동),서울특별시 관악구 봉천동 1598-35
147,정상운영,권투,달성군,응암리,대구광역시,몬스터 짐,대구광역시 달성군 구지면 과학마을로 58,대구광역시 달성군 구지면 응암리 1208-2
148,폐업,권투,광명시,소하동,경기도,다온복싱짐,경기도 광명시 소하로109번길 13-8 (소하동),
149,정상운영,권투,창원시,상남동,경상남도,복싱인사이드 헝크짐,경상남도 창원시 성산구 마디미로44번길 7 (상남동),경상남도 창원시 성산구 상남동 23-3 상남빌딩
150,폐업,권투,양산시,,경상남도,YF Boxing,"양산시 삼호1길 39, 2층 (삼호동)",경남 양산시 삼호1길 39
151,폐업,권투,양산시,,경상남도,웅창복싱클럽,"양산시 연호로 9 (삼호동,(1층))",경남 양산시 연호로 9
152,정상운영,권투,충주시,,충청북도,로드에프씨 충주점,충청북도 충주시 번영대로 226(연수동),충청북도 충주시 연수동 1352-1
153,정상운영,권투,하남시,,경기도,트리니티 복싱짐,"경기 하남시 대청로 38(신장동),4층",
154,정상운영,권투,동구,자양동,대전광역시,강남복싱클럽,대전광역시 동구 동대전로 139 (자양동),
155,정상운영,권투,천안시,신방동,충청남도,UP복싱클럽,충청남도 천안시 동남구 통정10로 68 (신방동),충청남도 천안시 동남구 신방동 1879
156,정상운영,권투,사하구,감천동,부산광역시,이상우복싱클럽,부산광역시 사하구 감천로 45(감천동),부산광역시 사하구 감천동 648-10
157,정상운영,권투,기장군,모전리,부산광역시,정관 팀매드,부산광역시 기장군 정관읍 정관2로 45,부산광역시 기장군 정관읍 모전리 741-5
158,정상운영,권투,하남시,,경기도,김택민 복싱짐,경기도 하남시 미사강변중앙로204번길 45(망월동),경기도 하남시 망월동 1089 성산타워플러스
159,정상운영,권투,북구,서변동,대구광역시,만세 복싱클럽,대구광역시 북구 호국로 249(서변동),대구광역시 북구 서변동 1779-3
160,정상운영,권투,평택시,비전동,경기도,김정훈챠밍복싱센터 소사벌점,경기도 평택시 비전2로 216(비전동),경기도 평택시 비전동 1095 로얄 프라자
161,정상운영,권투,화성시,,경기도,태웅회관 동탄점,경기도 화성시 동탄중앙로 76(반송동),경기도 화성시 반송동 221-2 서건프라자
162,정상운영,권투,수원시,권선동,경기도,타이혼GYM,경기도 수원시 권선구 동수원로242번길 6 (권선동),경기도 수원시 권선구 권선동 1296-2
163,폐업,권투,남구,,인천광역시,수림태권도체육도장,인천광역시 남구 경인북길 351  (주안동),인천광역시 남구 주안동 587-19번지 
164,정상운영,권투,용인시,,경기도,와코짐,경기도 용인시 기흥구 죽전로 39,
165,정상운영,권투,남구,,인천광역시,용현검도관,인천광역시 남구 낙섬중로 56  (용현동),인천광역시 남구 용현동 611-27번지
166,정상운영,권투,남구,용현동,인천광역시,SBoxingGYM,인천광역시 남구 아암대로29번길 56 (용현동),인천광역시 남구 용현동 565-96
167,정상운영,권투,이천시,갈산동,경기도,에스비 키즈클럽,경기도 이천시 안흥로 61 (갈산동),경기도 이천시 갈산동 605-1
168,정상운영,권투,남구,,인천광역시,대진태권도,인천광역시 남구 낙섬중로 53  (용현동),인천광역시 남구 용현동 622-149번지
169,폐업,권투,남구,,인천광역시,정심검도관,"인천광역시 남구 주승로 22  (학익동,6층)",인천광역시 남구 학익동 649번지 6층 
170,정상운영,권투,수성구,범어동,대구광역시,대박짐 복싱,대구광역시 수성구 범어로19길 17 (범어동),대구광역시 수성구 범어동 203-7
171,정상운영,권투,북구,복현동,대구광역시,레드짐 복싱클럽,대구광역시 북구 복현로 38 (복현동),대구광역시 북구 복현동 249-2
172,정상운영,권투,화성시,,경기도,대한복싱클럽,"경기도 화성시 경기도 화성시 향남읍 행정중앙2로 69-19, 403,404호 (백현프라자)","경기도 화성시 경기도 화성시 향남읍 행정중앙2로 69-19, 403,404호 (백현프라자)"
173,정상운영,권투,남구,봉선동,광주광역시,브로스짐,"광주광역시 남구 용대로 92-1 (봉선동, 봉선3차2단지무등파크맨션)",
174,폐업,권투,화성시,,경기도,파워복싱클럽,경기도 화성시 경기도 화성시 향남읍 발안로39번길 40,경기도 화성시 경기도 화성시 향남읍 발안로39번길 40
175,정상운영,권투,화성시,,경기도,병점태양권투체육관,경기도 화성시 경기도 화성시 효행로 1059,경기도 화성시 경기도 화성시 효행로 1059
176,정상운영,권투,화성시,,경기도,봉담복싱체육관,"경기도 화성시 경기도 화성시 봉담읍 삼천병마로 1296, 3층","경기도 화성시 경기도 화성시 봉담읍 삼천병마로 1296, 3층"
177,폐업,권투,화성시,,경기도,박성철복싱클럽,"경기도 화성시 경기도 화성시 효행로 287 (기안동, 보보스프라자 205호)","경기도 화성시 경기도 화성시 효행로 287 (기안동, 보보스프라자 205호)"
178,정상운영,권투,동구,서석동,광주광역시,팀맥짐총본관,광주광역시 동구 서남로 28 (서석동),
179,정상운영,권투,화성시,,경기도,이명성 복싱 다이어트,경기도 화성시 경기도 화성시 향남읍 행정중앙1로 14,경기도 화성시 경기도 화성시 향남읍 행정중앙1로 14
180,폐업,권투,화성시,,경기도,권투,경기도 화성시 경기도 화성시 남양시장로 70  (남양동),경기도 화성시 경기도 화성시 남양시장로 70  (남양동)
181,정상운영,권투,화성시,병점동,경기도,용인대The Best복싱클럽,경기도 화성시 병점로 6 (병점동),경기도 화성시 병점동 347-10
182,정상운영,권투,화성시,,경기도,박성철복싱클럽,경기도 화성시 경기도 화성시 효행로 287 (기안동),경기도 화성시 경기도 화성시 효행로 287 (기안동)
183,폐업,권투,화성시,반송동,경기도,동탄 MMA 낙무아이짐,경기도 화성시 동탄지성로 112 (반송동),경기도 화성시 반송동 41-6
184,정상운영,권투,남동구,서창동,인천광역시,한국체대 복싱클럽(서창점),인천광역시 남동구 서창남로 45 (서창동),
185,폐업,권투,화성시,,경기도,발안복싱체육관,경기도 화성시 경기도 화성시 향남읍 발안로 7,경기도 화성시 경기도 화성시 향남읍 발안로 7
186,정상운영,권투,화성시,,경기도,경희복싱클럽,경기도 화성시 경기도 화성시 우정읍 조암로 19,경기도 화성시 경기도 화성시 우정읍 조암로 19
187,정상운영,권투,화성시,,경기도,세인트복싱,"경기도 화성시 경기도 화성시 향남읍 상신하길로298번길 7-23, 604,605호","경기도 화성시 경기도 화성시 향남읍 상신하길로298번길 7-23, 604,605호"
188,정상운영,권투,화성시,,경기도,SH 다이어트 복싱,"경기도 화성시 경기도 화성시 동탄반석로 134, 2층 (반송동, 메디컬센타)","경기도 화성시 경기도 화성시 동탄반석로 134, 2층 (반송동, 메디컬센타)"
189,정상운영,권투,화성시,병점동,경기도,머스트윈복싱,경기도 화성시 병점서로 31-6 (병점동),경기도 화성시 병점동 431-9 신창프라자
190,폐업,권투,태안군,남문리,충청남도,태안프로복싱,충청남도 태안군 태안읍 후곡로 111,
191,정상운영,권투,계양구,계산동,인천광역시,헬로 복싱,인천광역시 계양구 계산새로 71 (계산동),
192,정상운영,권투,동구,산수동,광주광역시,광주킥복싱 두암디짐 본관,광주광역시 동구 갈마로 46 (산수동),
193,정상운영,권투,용인시,풍덕천동,경기도,카운터복싱,경기도 용인시 수지구 정평로 138(풍덕천동),경기도 용인시 수지구 풍덕천동 706-3 강남빌딩
194,정상운영,권투,남구,백운동,광주광역시,럼블 복싱,광주광역시 남구 독립로 106 (백운동),
195,정상운영,권투,서구,가수원동,대전광역시,동양 킥복싱&복싱,대전광역시 서구 계백로 1135 (가수원동),
196,폐업,권투,용인시,,경기도,BEE 복싱짐,경기도 용인시 기흥구 마북로154번길 3,
197,정상운영,권투,용인시,,경기도,J복싱클럽,수지구 죽전로 164,
198,정상운영,권투,용인시,,경기도,더에이치복싱짐,"경기도 용인시 수지구 신봉1로 84, 상록신봉종합상가 508~509호 (신봉동)",경기도 용인시 수지구 신봉동 40-2 상록신봉종합상가 
199,정상운영,권투,용인시,죽전동,경기도,JS복싱GYM,경기도 용인시 수지구 현암로 154 (죽전동),경기도 용인시 수지구 죽전동 1190-1 거풍프라자
200,폐업,권투,용인시,,경기도,해피복싱,수지구 만현로 92,
201,정상운영,권투,용인시,,경기도,양권정복싱짐,수지구 신봉3로 1 (신봉동),
202,정상운영,권투,안양시,호계동,경기도,원펀치 쓰리 칼로리,경기도 안양시 동안구 평촌대로217번길 19 (호계동),
203,정상운영,권투,서구,가정동,인천광역시,영복싱클럽,인천광역시 서구 가정로 364 (가정동),인천광역시 서구 가정동  516-8
204,정상운영,권투,서구,검암동,인천광역시,고니복싱,인천광역시 서구 검암로 21 (검암동),인천광역시 서구 검암동  520-8
205,정상운영,권투,전주시,덕진동1가,전라북도,복싱파이터,전라북도 전주시 덕진구 덕진광장로 15 (덕진동1가),전라북도 전주시 덕진구 덕진동1가 1314-200
206,정상운영,권투,전주시,,전라북도,복싱크래쉬,전라북도 전주시 전라북도 전주시 덕진구 덕진광장로 15 (덕진동1가),전라북도 전주시 전라북도 전주시 덕진구 덕진광장로 15 (덕진동1가)
207,정상운영,권투,전주시,송천동1가,전라북도,공원정통 다이어트복싱,전라북도 전주시 덕진구 시천로 64 (송천동1가),전라북도 전주시 덕진구 송천동1가 832-3
208,정상운영,권투,전주시,송천동1가,전라북도,진정식복싱클럽,전라북도 전주시 덕진구 솔내로 148 (송천동1가),전라북도 전주시 덕진구 송천동1가 107-179
209,정상운영,권투,전주시,,전라북도,진정식복싱클럽,"전라북도 전주시 전라북도 전주시 덕진구 솔내로 148, 5층 (송천동1가)","전라북도 전주시 전라북도 전주시 덕진구 솔내로 148, 5층 (송천동1가)"
210,정상운영,권투,당진시,수청동,충청남도,해나루복싱장,충청남도 당진시 시청1로 30 (수청동),충청남도 당진시 수청동  848-10
211,정상운영,권투,당진시,유곡리,충청남도,곽우철 복싱짐 유곡점,충청남도 당진시 송산면 유곡2길 15,충청남도 당진시 송산면 유곡리 1074
212,정상운영,권투,용인시,,경기도,마이짐(MY GYM),경기도 용인시 기흥구 흥덕2로87번길 17,
213,정상운영,권투,청주시,사창동,충청북도,J-Kick 복싱 체육관,충청북도 청주시 서원구 1순환로 688 (사창동),충청북도 청주시 서원구 사창동  492-6 주성빌딩
214,폐업,권투,달서구,상인동,대구광역시,복싱핏,대구광역시 달서구 상인서로 30-7 (상인동),대구광역시 달서구 상인동  1529-11
215,폐업,권투,달서구,유천동,대구광역시,주) 비티,대구광역시 달서구 조암남로 158 (유천동),대구광역시 달서구 유천동  95
216,정상운영,권투,청주시,내덕동,충청북도,동양복싱아카데미,충청북도 청주시 청원구 중앙로 217 (내덕동),충청북도 청주시 청원구 내덕동  292-1
217,정상운영,권투,서구,심곡동,인천광역시,용인대IS복싱클럽,인천광역시 서구 탁옥로73번길 1 (심곡동),인천광역시 서구 심곡동  280-4 쌍용빌딩
218,정상운영,권투,달서구,성당동,대구광역시,손범구 생활 체육관,대구광역시 달서구 장기로 70 (성당동),대구광역시 달서구 성당동 641-2
219,정상운영,권투,달서구,도원동,대구광역시,대구 복싱 다이어트클럽,대구광역시 달서구 한실로 71 (도원동),대구광역시 달서구 도원동  1432-6
220,정상운영,권투,서구,당하동,인천광역시,용인대GX복싱,인천광역시 서구 원당대로840번길 5 (당하동),인천광역시 서구 당하동  1028-2 장원프라자
221,정상운영,권투,달서구,이곡동,대구광역시,나이스 복싱짐,대구광역시 달서구 계대동문로 108 (이곡동),대구광역시 달서구 이곡동  1196-6
222,정상운영,권투,달서구,장기동,대구광역시,엘리트 복싱클럽,대구광역시 달서구 장기로 251 (장기동),대구광역시 달서구 장기동  555-21
