addr_ctpv_nm,nation_yn,faci_daddr,row_num,base_ymd,faci_stat_nm,faci_mng_type_cd,reg_dt,inout_gbn_nm,faci_zip,faci_gfa,faci_road_daddr,faci_cd_hash,ftype_nm,cpb_nm,addr_emd_nm,addr_cpb_nm,faci_road_zip,faci_reg_ymd,updt_dt,faci_gb_nm,cp_nm,faci_nm,faci_road_addr,atnm_chk_yn,fcob_nm,faci_addr
"","N","",281,"20161107","정상운영","자체운영        ","2016-11-07","실내","132010",314,"3층 (도봉동)","F6UrMu5RZPkV2z72M0eZxHql2svZRQ+tFzjp9xLL4pM=","체력단련장","도봉구","","","132010","20141107","2023-04-05","신고","서울특별시","아이언휘트니스2호점","서울특별시 도봉구 도봉로180나길 56, 3층 (도봉동)","Y","체력단련장업","서울특별시 도봉구 도봉동 648 "
"인천광역시","N","4층",282,"20220704","정상운영","","2022-11-11","실내","22779",308,"4층","qs56kTH9ng073YbspCOL0lPE+XeZkXbVJrwFcRwDlm8=","체력단련장","서구","신현동","서구","22779","","2023-02-16","신고","인천광역시","팬텀짐","인천광역시 서구 새오개로111번안길 19-1(신현동)","Y","체력단련장업","인천광역시 서구 신현동 307-8"
"서울특별시","N","남영빌딩",283,"20201007","정상운영","","2021-05-26","없음","04794",803,"남영빌딩 3층 (성수동2가)","Bp/4eENmO9YL8Iw6zKcS8C7TGidLwe5eU+qEfZoupPo=","체력단련장","성동구","성수동2가","성동구","04794","","2023-03-03","신고","서울특별시","빌드업피트니스 &PT 성수역점","서울특별시 성동구 아차산로 97, 남영빌딩 3층 (성수동2가)","Y","체력단련장업","서울특별시 성동구 성수동2가 300-5 남영빌딩 "
"경상남도","N","나래메트로시티",284,"20230127","정상운영","","2023-01-31","없음","50653",218,"나래메트로시티 C동 201호","9vrGSTp8AboZQKz5zQT+3WESY3kdOxPahdzsM0T/7i8=","체력단련장","양산시","","양산시","50653","","2023-01-31","신고","경상남도","BE BEST PT","경상남도 양산시 물금읍 새실로 159","Y","체력단련장업","경상남도 양산시 물금읍 가촌리 1280-4 나래메트로시티"
"서울특별시","N","205호 (서초동, 강남태영데시앙루브)",285,"20201202","정상운영","자체운영        ","2021-06-23","없음","06611",60,"205호 (서초동, 강남태영데시앙루브)","Xyj1ygNTeIrdWcFyg9lwQ48bnkZHyHaTeKmJ5RME0C4=","체력단련장","서초구","서초동","서초구","06611","","2023-03-03","신고","서울특별시","피지오플러스피티","서울특별시 서초구 강남대로 455 (서초동, 강남태영데시앙루브)","Y","체력단련장업","서울특별시 서초구 서초동 1303-35 강남태영데시앙루브"
"울산광역시","N","301호~307호",286,"20151209","정상운영","자체운영        ","2016-11-07","실내","44629",311,"","akP4VHaTz7fCXyqf+EwdaVF4vH4dU0G0Krf4qi1z7Mg=","체력단련장","남구","무거동","남구","44629","20151209","2023-02-16","신고","울산광역시","머슬라인 휘트니스","울산광역시 남구 북부순환도로 35 (무거동, 무거위브자이)","Y","체력단련장업","울산광역시 남구 무거동  1594 무거위브자이"
"부산광역시","N","네오웨스턴스퀘어 2동 3층 304호",287,"20230227","정상운영","","2023-03-03","없음","46726",116,"네오웨스턴스퀘어 2동 3층 304호","","체력단련장","강서구","명지동","강서구","46726","","2023-03-03","신고","부산광역시","원포인트짐","부산광역시 강서구 명지국제2로28번길 23(명지동)","Y","체력단련장업","부산광역시 강서구 명지동 3432-1"
"","N","수빈빌딩",288,"20150427","정상운영","자체운영        ","2016-12-31","실내","22223",280,"수빈빌딩 4층,5층 (학익동)","7XWe7HHmJL/yEO3S2E7WryfzlJXC0BZRm9J3zxMr3fU=","체력단련장","남구","","","22223","","2023-02-09","신고","인천광역시","카브짐","인천광역시 미추홀구 매소홀로 474, 수빈빌딩 4층,5층 (학익동)","Y","체력단련장업","인천광역시 미추홀구 학익동 661-9 수빈빌딩 "
"경기도","N","3층 301호 (소하동, 행운드림프라자 3)",289,"","정상운영","","2017-08-01","없음","14328",175,"","njoY2Et0JHHtIAWd/zefH1p1RcZ9HJi3iG3CintPR6o=","체력단련장","광명시","소하동","광명시","14328","","2020-07-27","신고","경기도","데이원휘트니스","경기도 광명시 오리로 346 (소하동)","Y","체력단련장업",""
"경기도","N","",290,"20170517","정상운영","자체운영        ","2017-09-22","실내외","17930",1211,"","XOL20hWrugHbhYwXDa6i5Qa2FZyfaFeyrYboQNkeyvE=","체력단련장","평택시","현화리","평택시","17930","","2023-03-17","신고","경기도","스테디 휘트니스(안중점)","경기도 평택시 안중읍 안현로서9길 119","Y","체력단련장업","경기도 평택시 안중읍 현화리 497-8"
"경기도","N","1001호",291,"20230215","정상운영","","2023-02-16","없음","10564",497,"","","체력단련장","고양시","원흥동","고양시 덕양구","10564","","2023-02-16","신고","경기도","1986피트니스","경기도 고양시 덕양구 삼송로 12(원흥동)","Y","체력단련장업","경기도 고양시 덕양구 원흥동 629-1 반도 유스퀘어"
"경기도","N","",292,"20161210","정상운영","자체운영        ","2016-12-10","실내","14772",768,"","FP+NP98kqNMTVKmJjgrUfVTF4eBfZMOB6p8+YE3J4l8=","체력단련장","부천시","소사본동","부천시","14772","","2023-04-21","신고","경기도","위드짐","경기도 부천시 소사동로 82 (소사본동)","Y","체력단련장업",""
"경기도","N","203호",293,"20190228","폐업","","2019-03-18","실내외","17941",170,"203호","uthx33Mmx9ROCgPQD5LFwGZKjExvhlI9dPie68OOdmM=","체력단련장","평택시","송담리","평택시","17941","","2023-03-17","신고","경기도","가이드짐","경기도 평택시 안중읍 송담5길 8","Y","체력단련장업","경기도 평택시 안중읍 송담리 854-12"
"경기도","N","",294,"20210420","폐업","","2021-04-26","실내","15010",261,"","eYh4dkkAAbxZdjVOWDlERdxIBcFVqZo/FBUZu6Ma4NI=","체력단련장","시흥시","정왕동","시흥시","15010","","2023-05-11","신고","경기도","배곧 라이프짐","경기도 시흥시 서울대학로278번길 19-13 (정왕동, 시흥배곧 C1 호반 써밋플레이스)","Y","체력단련장업","경기도 시흥시 정왕동 2511 시흥배곧 C1 호반 써밋플레이스"
"경기도","N","화광빌딩 3층",295,"20230227","정상운영","","2023-03-03","없음","11919",621,"화광빌딩 3층","","체력단련장","구리시","인창동","구리시","11919","","2023-03-03","신고","경기도","디엔엠휘트니스 인창점","경기도 구리시 동구릉로 63(인창동)","Y","체력단련장업","경기도 구리시 인창동 527-21"
"인천광역시","N","송도타임스페이스  D동 304,305호 (송도동)",296,"20221025","정상운영","","2023-04-06","없음","21998",184,"송도타임스페이스  D동 304,305호 (송도동)","","체력단련장","연수구","송도동","","21998","","2023-04-06","신고","인천광역시","더피티데이","인천광역시 연수구 하모니로 158 (송도동)","Y","체력단련장업","인천광역시 연수구 송도동 8-21 송도타임스페이스"
"인천광역시","N","레지던스 라이크홈 203호 (송도동)",297,"20221017","정상운영","","2023-04-06","없음","21988",190,"레지던스 라이크홈 203호 (송도동)","","체력단련장","연수구","송도동","연수구","21988","","2023-04-06","신고","인천광역시","준토스핏","인천광역시 연수구 첨단대로 80 (송도동)","Y","체력단련장업","인천광역시 연수구 송도동 207-3 레지던스 라이크홈"
"경기도","N","",298,"20230228","정상운영","","2023-03-03","없음","10068",487,"","","체력단련장","김포시","마산동","김포시","10068","","2023-03-03","신고","경기도","신시어짐","경기도 김포시 김포한강8로162번길 16(마산동)","Y","체력단련장업","경기도 김포시 마산동 650-8"
"광주광역시","N","4층",299,"20170508","정상운영","","2017-12-28","실내","61674","","","YGpRytEXvCEbcFCPbNTlAaSzN3EVFPMUOF0znQpIuqM=","체력단련장","남구","봉선동","남구","61674","","2023-04-06","신고","광주광역시","WE 휘트니스","광주광역시 남구 봉선2로 81 (봉선동)","Y","체력단련장업",""
"경기도","N","5층,세진빌딩",300,"20140814","정상운영","","2017-02-15","실내","11481",337,"","J53v9pdYygn7SJCWgtKMXSN43FVEjt9dAhqNmF8EGQI=","체력단련장","양주시","고읍동","양주시","11481","","2023-03-03","신고","경기도","다올GYM","경기도 양주시 고읍로 10 (고읍동)","Y","체력단련장업",""
"강원도","N","",301,"20101210","정상운영","자체운영        ","2016-12-31","실내","25478",491,"","e53BDr3cJzMzDahm5oYBJETCDCdbnCWqcRvXsDg+Dtk=","체력단련장","강릉시","포남동","강릉시","25478","20101210","2023-03-03","신고","강원도","로하스 헬스클럽","강원도 강릉시 강릉대로419번길 28-4(포남동)","Y","체력단련장업","강원도 강릉시 포남동 533-5"
"부산광역시","N","정우빌딩 6층 601호",302,"20230316","정상운영","","2023-03-17","없음","46765",393,"정우빌딩 6층 601호","","체력단련장","강서구","명지동","강서구","46765","","2023-03-17","신고","부산광역시","아이언휘트니스 부산명지점","부산광역시 강서구 명지오션시티4로 90(명지동)","Y","체력단련장업","부산광역시 강서구 명지동 3237-13"
"경상남도","N","",303,"20110429","정상운영","","2020-09-29","없음","52838",398,"","2ghkjETNJcOABF5KwbBAVW5VtMGtOtiK+wt6SuRuGMs=","체력단련장","진주시","","진주시","52838","","2023-04-28","신고","경상남도","땀","경상남도 진주시 문산읍 동부로 561-1","Y","체력단련장업","경상남도 진주시 문산읍 삼곡리 1193"
"","N","세화빌딩 4층",304,"20161231","정상운영","자체운영        ","2016-12-31","실내","47331",539,"(가야동, 세화빌딩)","dkKUMsZkEt/VFs0q0DPeNmPCaTIXgpqNn9Q0yFr+UVo=","체력단련장","부산진구","가야동","","47331","20030203","2023-03-22","신고","부산광역시","티존스포츠센타","부산광역시 부산진구 대학로 3 (가야동, 세화빌딩)","Y","체력단련장업","부산광역시 부산진구 가야동 379-3 세화빌딩 4층 "
"","N","2층",305,"20170718","폐업","자체운영        ","2017-07-18","실내","30030",319,"","PnCvoxEEh1C1NlDwc71BhN7RNjQ3wL4Ink2ULFo8+o4=","체력단련장","세종시","신흥리","","30030","","2023-04-07","신고","세종특별자치시","True gym","세종특별자치시  조치원읍 큰말2길 1","Y","체력단련장업",""
"충청북도","N","",306,"20181127","폐업","","2018-12-27","실내","28120",118,"202호","lDb6F1vyLzLs4lR4Fi4tnNgb2BiF62K0ZLmNJrIhaNA=","체력단련장","청주시","양청리","청주시","28120","","2023-03-03","신고","충청북도","The GYM","충청북도 청주시 청원구 오창읍 중심상업로 31-4","Y","체력단련장업","충청북도 청주시 청원구 오창읍 양청리 792-5"
"경기도","N","한양수자인파크뷰 B101-1,B101-2호",307,"20221117","정상운영","","2022-12-23","실내","11700",736,"한양수자인파크뷰 B101-1,B101-2호 (의정부동)","jzo9tMyU1cTyK9qrXuvEWK74J3esO8JZSrXP5ghhbq8=","체력단련장","의정부시","의정부동","의정부시","11700","","2023-04-20","신고","경기도","의정부짐","경기도 의정부시 경의로 108, 한양수자인파크뷰 B101-1,B101-2호 (의정부동)","Y","체력단련장업","경기도 의정부시 의정부동 369-2 한양수자인파크뷰 B101-1,B101-2호 "
"인천광역시","N"," 럭키프라자 7층 701,702호 (운남동)",308,"20221206","정상운영","","2023-03-17","없음","22376",230," 럭키프라자 7층 701,702호 (운남동)","","체력단련장","중구","운남동","중구","22376","","2023-03-17","신고","인천광역시","피트니스 127","인천광역시 중구 흰바위로 262(운남동)","Y","체력단련장업","인천광역시 중구 운남동 1602-6"
"대구광역시","N","(2층)",309,"20050325","정상운영","자체운영        ","2016-11-07","실내","42216",498,"2층 (두산동)","nesnwj9L6V+QSMbvsz9P07X5EgAF40/D9ie5w8vToZY=","체력단련장","수성구","","수성구","42216","20151214","2023-04-28","신고","대구광역시","지산 헬스","대구광역시 수성구 용학로25안길 9, 2층 (두산동)","Y","체력단련장업","대구광역시 수성구 두산동 743-5 (2층) "
"","N","",310,"19991124","정상운영","자체운영        ","2016-11-07","실내","608808",129,"","ZEhCAhXuhSCykkDgyqPADC/lK3hde92UPQ9jW+f7OB8=","체력단련장","남구","","","608808","","2023-04-28","신고","부산광역시","B.D Fitness","부산광역시 남구 못골번영로50번길 20, 4층 (대연동)","Y","체력단련장업","부산 남구 못골번영로50번길 20"
