addr_ctpv_nm,nation_yn,faci_daddr,row_num,base_ymd,faci_stat_nm,reg_dt,inout_gbn_nm,faci_lat,faci_zip,faci_gfa,faci_road_daddr,ftype_nm,cpb_nm,addr_emd_nm,faci_road_zip,faci_lot,updt_dt,faci_gb_nm,cp_nm,faci_nm,faci_road_addr,atnm_chk_yn,fcob_nm,faci_addr
"","N","",634,"20090817","정상운영","2016-12-31","실내","35.5005694825","682820",258,"","권투","동구","","682820","129.418688637","2022-08-11","신고","울산광역시","최용화 복싱클럽","울산광역시 동구 대송2길 19, 3층 (화정동, 160-9)","Y","체육도장업","울산 동구 대송2길 19"
"울산광역시","N","",635,"20120501","정상운영","2016-12-31","실내","35.5423904110","44006",132,"4층 (동부동)","권투","동구","","44006","129.4279814718","2022-12-05","신고","울산광역시","B.K복싱클럽","울산광역시 동구 동해안로 43, 4층 (동부동)","Y","체육도장업","울산광역시 동구 동부동 310-10 "
"울산광역시","N","",636,"20140218","폐업","2016-12-31","","35.5423892028","682800",261,"시설 없음","권투","동구","","682800","129.42798331","2021-10-22","신고","울산광역시","나인 복싱클럽","울산광역시 동구 동해안로 43 (동부동)","Y","체육도장업","울산 동구 동해안로 43"
"울산광역시","N","",637,"20071112","폐업","2016-12-31","","35.4880680399","682805",3911,"","권투","동구","","682805","129.421847993","2020-12-22","신고","울산광역시","한마음권투체육관","울산광역시 동구 방어진순환도로 497 (방어동)","Y","체육도장업","울산 동구 방어진순환도로 497"
"울산광역시","N","",638,"","정상운영","2016-12-31","","35.6329793855","683802",396,"","권투","북구","","683802","129.350597955","2020-07-27","신고","울산광역시","챔프복싱아카데미","울산광역시 북구 호계로 332-8 (신천동)","Y","체육도장업","울산 북구 호계로 332-8"
"서울특별시","N","",639,"20161231","폐업","2016-12-31","실내","37.6131424747","142724",205,"","권투","강북구","","142724","127.029452321","2021-09-10","신고","서울특별시","다이나믹 뮤직복싱","서울특별시 강북구 도봉로 45-0, 3층 301호 (미아동)","Y","체육도장업","서울 강북구 도봉로 45"
"서울특별시","N","",640,"","정상운영","2016-12-31","","37.5485253607","143840","","","권투","광진구","","143840","127.067924891","2020-07-27","신고","서울특별시","청무체육관 (킥복싱)","서울특별시 광진구 군자동 355-10번지 ","Y","체육도장업","서울 광진구 군자동 355-10"
"","N","",641,"","정상운영","2016-12-31","실내","37.6052086748","415808","","","권투","김포시","","415808","126.722640609","2020-07-27","신고","경기도","푸노 키즈 복싱","경기도 김포시 풍무로 110 (풍무동)","Y","체육도장업","경기 김포시 풍무로 110"
"경기도","N","",642,"","정상운영","2016-12-31","","37.6175430756","415802","","","권투","김포시","","415802","126.720306803","2020-07-27","신고","경기도","김포시 복싱연맹","경기도 김포시 돌문로15번길 20 (사우동)","Y","체육도장업","경기 김포시 돌문로15번길 20"
"광주광역시","N","",643,"20141103","폐업","2016-12-31","","35.1954957075","506841",187,"","권투","광산구","","506841","126.838406616","2020-06-19","신고","광주광역시","이인영복싱다이어트클럽","신창로 116, 5층 (신창동)","Y","체육도장업","광주 광산구 신창로 116"
"서울특별시","N","",644,"","정상운영","2016-12-31","","37.5732392507","157847",218,"","권투","강서구","","157847","126.815402126","2020-07-27","신고","서울특별시","문성길 복싱클럽","서울특별시 강서구 양천로 104, 지층 (방화동, 은천빌딩)","Y","체육도장업","서울 강서구 양천로 104"
"서울특별시","N","",645,"","정상운영","2016-12-31","","37.5445392647","157866","","","권투","강서구","","157866","126.844409357","2020-07-27","신고","서울특별시","김철호다이어트복싱체육관","서울특별시 강서구 화곡로 218 (화곡동,외1)","Y","체육도장업","서울 강서구 화곡로 218"
"서울특별시","N","",646,"20161231","폐업","2016-12-31","","37.5411459829","157924",165,"","권투","강서구","","157924","126.837627311","2020-06-19","신고","서울특별시","대화 체육관","서울특별시 강서구 화곡로 143 (화곡동,3층)","Y","체육도장업","서울 강서구 화곡로 143"
"","N","",647,"20070618","정상운영","2016-11-07","실내","35.5307092152","44734",117,"3층 (야음동)","권투","남구","달동","44734","129.3301934721","2021-12-14","신고","울산광역시","용인대W복싱GYM","울산광역시 남구 번영로 57, 3층 (야음동)","Y","체육도장업","울산광역시 남구 야음동 580-13번지 "
"","N","5층",648,"20090807","정상운영","2016-11-07","실내","35.538912281","44690",213,"","권투","남구","신정동","44690","129.3147146967","2019-01-29","신고","울산광역시","한일복싱","울산광역시 남구 돋질로 83 (신정동)","Y","체육도장업","울산광역시 남구 신정동  586-10"
"경기도","N","",649,"","정상운영","2016-12-31","없음","37.2815501262","467807",191,"","권투","이천시","","467807","127.447154019","2020-07-27","신고","경기도","이천철권복싱체육관","경기도 이천시 이섭대천로 1246 (창전동)","Y","체육도장업",""
"경기도","N","",650,"20131008","정상운영","2016-12-31","실내","37.2847335376","467863",228,"","권투","이천시","","467863","127.48884203","2018-02-09","신고","경기도","트리플케이복싱체육관","경기도 이천시 부발읍 무촌로 146-1","Y","체육도장업",""
"경기도","N","",651,"","정상운영","2016-12-31","","37.2804803428","467807",223,"","권투","이천시","","467807","127.448888696","2020-07-27","신고","경기도","이천복싱클럽","경기도 이천시 영창로 238-2 (창전동)","Y","체육도장업","경기 이천시 영창로 238-2"
"경기도","N","",652,"20140521","폐업","2016-12-31","","37.2494030177","467852",320,"","권투","이천시","","467852","127.475372176","2020-06-19","신고","경기도","이천복싱TEAM.K체육관","경기도 이천시 대월면 대산로288번길 72","Y","체육도장업","경기 이천시 대월면 대산로288번길 72"
"경기도","N","",653,"20161231","폐업","2016-12-31","실내","37.6180848256","415801","","","권투","김포시","","415801","126.716263376","2020-06-19","신고","경기도","푸노 복싱클럽","경기도 김포시 봉화로 11 (사우동)","Y","체육도장업","경기 김포시 봉화로 11"
"경기도","N","",654,"","정상운영","2016-12-31","","37.6216299828","415834","","","권투","김포시","","415834","126.720323209","2020-07-27","신고","경기도","푸노키즈복싱","경기도 김포시 사우중로 77 (북변동)","Y","체육도장업","경기 김포시 사우중로 77"
"서울특별시","N","",655,"20150707","정상운영","2016-12-31","실내","37.5766571251","02547","","3층","권투","동대문구","","02547","127.055995942","2022-12-30","신고","서울특별시","팀훅 복싱&주짓수","서울특별시 동대문구 사가정로 97 (전농동)","Y","체육도장업","서울특별시 동대문구 전농동 295-89"
"경기도","N","",656,"20140324","폐업","2016-12-31","","37.2955216037","469102",143,"","권투","여주시","","469102","127.635807259","2020-06-19","신고","경기도","용인대 익스트림 복싱클럽"," 여주시 여흥로 112 ","Y","체육도장업","경기 여주시 여흥로 112"
"강원도","N","",657,"20031010","폐업","2016-12-31","실내","37.8790873969","200950","","","권투","춘천시","","200950","127.740847454","2021-11-05","신고","강원도","아트복싱체육관","강원도 춘천시 춘천로 245 (효자동)","Y","체육도장업","강원 춘천시 춘천로 245"
"강원도","N","",658,"20090415","폐업","2016-12-31","","37.8578507471","200936",588,"","권투","춘천시","","200936","127.739112177","2020-06-19","신고","강원도","조이복싱클럽","강원도 춘천시 퇴계로 181 (석사동,3층)","Y","체육도장업","강원 춘천시 퇴계로 181"
"강원도","N","",659,"20091207","정상운영","2016-12-31","","37.8571051052","200933",1168,"","권투","춘천시","","200933","127.747054328","2016-12-31","신고","강원도","아트복싱체육관(석사점)","강원도 춘천시 공지로 121-1 (석사동,외 1필지(310-19) 2층)","Y","체육도장업","강원 춘천시 공지로 121-1"
"강원도","N","",660,"20141112","정상운영","2016-12-31","없음","37.876271131","200950",1118,"","권투","춘천시","","200950","127.737109382","2018-12-11","신고","강원도","챌린저복싱클럽","강원도 춘천시 서부대성로 163 (효자동)","Y","체육도장업","강원 춘천시 서부대성로 163"
"","N","",661,"20090917","폐업","2016-12-31","","37.7599510277","210920",112,"","권투","강릉시","","210920","128.896487772","2020-06-19","신고","강원도","이인영복싱체육관","강원도 강릉시 강릉대로 243 (교동,3층)","Y","체육도장업","강원 강릉시 강릉대로 243"
"강원도","N","",662,"20100325","폐업","2016-12-31","없음","37.7701759383","210958",26419,"","권투","강릉시","","210958","128.909958523","2020-06-19","신고","강원도","팀엑스 복싱피트니스","강원도 강릉시 하평길 11 (포남동,4층)","Y","체육도장업","강원 강릉시 하평길 11"
"","N","",663,"20161231","정상운영","2016-12-31","실내","37.6449103599","10079",153,"101호 (장기동)","권투","김포시","","10079","126.6737858998","2021-05-12","신고","경기도","팀맥스 짐(복싱)","경기도 김포시 초당로61번길 20-12, 101호 (장기동)","Y","체육도장업","경기도 김포시 장기동 1960-2 "
"","N","",664,"","정상운영","2016-12-31","실내","37.6443281874","415060","","","권투","김포시","","415060","126.667763088","2020-07-27","신고","경기도","파이트클럽복싱","경기도 김포시 김포한강4로 119, 11층 3,4,5호 (장기동, 승문프라자 )","Y","체육도장업","경기 김포시 김포한강4로 119"
"경기도","N","",665,"","정상운영","2016-12-31","","37.6540946216","415845","","","권투","김포시","","415845","126.623324414","2020-07-27","신고","경기도","김포 복싱 클럽","경기도 김포시 양촌읍 양곡1로 39-7, 2층","Y","체육도장업","경기 김포시 양촌읍 양곡1로 39-7"
"울산광역시","N","",666,"","정상운영","2016-12-31","","35.6393399168","683500",165,"","권투","북구","","683500","129.328757058","2020-07-27","신고","울산광역시","심수용복싱클럽","울산광역시 북구 천곡길 150, 3층 (천곡동)","Y","체육도장업","울산 북구 천곡길 150"
"울산광역시","N","",667,"","정상운영","2016-12-31","","35.5839419547","683805",182,"","권투","북구","","683805","129.366189494","2020-07-27","신고","울산광역시","임의택복싱짐 화봉점","울산광역시 북구 상방로 147 (연암동)","Y","체육도장업","울산 북구 상방로 147"
"울산광역시","N","",668,"","정상운영","2016-12-31","","35.6428466104","683803",162,"","권투","북구","","683803","129.349725835","2020-07-27","신고","울산광역시","심수용복싱클럽(신천점)","울산광역시 북구 신천로 53-1 (신천동)","Y","체육도장업","울산 북구 신천로 53-1"
"서울특별시","N","",669,"20161231","정상운영","2016-12-31","실내","37.5565749573","03789",173,"지하1층","권투","서대문구","창천동","03789","126.9354313659","2020-09-24","신고","서울특별시","The Apex Predators(T.A.P:티에이피)","서울특별시 서대문구 연세로5길 26 (창천동)","Y","체육도장업","서울특별시 서대문구 창천동 62-1"
"서울특별시","N","",670,"","정상운영","2016-12-31","없음","37.5478234452","121851","","","권투","마포구","","121851","126.956912502","2020-07-27","신고","서울특별시","S복싱스쿨","서울특별시 마포구 만리재옛길 46, 3층 (신공덕동)","Y","체육도장업",""
"","N","",671,"20150806","정상운영","2016-12-31","실내","37.547149122","04087","","","권투","마포구","구수동","04087","126.9329273274","2019-01-24","신고","서울특별시","그레이트 복싱짐","서울특별시 마포구 독막로 174 (구수동)","Y","체육도장업",""
