addr_ctpv_nm,nation_yn,row_num,base_ymd,faci_stat_nm,reg_dt,inout_gbn_nm,faci_lat,faci_zip,sdwn_ymd,faci_gfa,faci_cd_hash,ftype_nm,cpb_nm,addr_emd_nm,addr_cpb_nm,faci_road_zip,faci_lot,updt_dt,faci_gb_nm,cp_nm,faci_nm,faci_road_addr,atnm_chk_yn,fcob_nm,faci_addr
"인천광역시","N",657,"20230315","정상운영","2023-03-31","없음","37.4436537339191","22222","",104,"","태권도","남구","","남구","22222","126.672779925025","2023-03-31","신고","인천광역시","가온태권도장","인천광역시 미추홀구 주승로 22 (학익동)","Y","체육도장업","인천광역시 미추홀구 학익동 649 정진프라자"
"경기도","N",658,"20180827","정상운영","2018-08-28","실내","37.294511455","15549","",98,"zMQ24YSHerOP0R+4RAQ4Tkd7mlc9jHtDH0j9tFRD9Bg=","태권도","안산시","본오동","안산시","15549","126.8723135645","2023-02-24","신고","경기도","한양대태권도장","경기도 안산시 상록구 각골로 55 (본오동)","Y","체육도장업","경기도 안산시 상록구 본오동 779 연지프라자"
"강원도","N",659,"20040308","정상운영","2016-12-31","실내","37.3848463858176","26316","",0,"AY3fjznYX7JbdbjgJ3uK/T4gM+z2mijUlFH/tbWIeS8=","태권도","원주시","태장동","원주시","26316","127.952912945554","2023-02-24","신고","강원도","성원체육관","강원도 원주시 흥양로51번길 11(태장동)","Y","체육도장업","강원도 원주시 태장동 1373-5"
"전라북도","N",660,"20130917","폐업","2019-06-14","실내","35.954892781200954","54643","20230223",122,"mgpYDIZ1U3W92kknw4kQpOV0nekws92yl8feo2d/p/8=","태권도","익산시","영등동","익산시","54643","126.9712597704836","2023-02-24","신고","전라북도","가온누리 태권도","전라북도 익산시 고봉로24길 25 (영등동)","Y","체육도장업","전라북도 익산시 영등동 764-3 싸다철판야식"
"대전광역시","N",661,"20170608","정상운영","2017-06-08","실내","36.342998913","34512","",0,"03H1EvqOULgi9YZHBLDVCPa8A/Yqv1E+crNeL5Rudag=","태권도","동구","자양동","동구","34512","127.4495838407","2023-04-04","신고","대전광역시","효성태권도","대전광역시 동구 충정로 131 (자양동)","Y","체육도장업",""
"경기도","N",662,"20161231","정상운영","2016-12-31","없음","37.4284654051","462839","20200313",174,"UFTPxnHu+MRj5kmFMf/e0iBhVQEdJH34j/2exnyyM2M=","태권도","성남시","","성남시","462839","127.149136101","2023-05-07","신고","경기도","하대원MTA태권도장","경기도 성남시 중원구 마지로155번길 25-12, 2층 (하대원동, 대흥에버빌)","Y","체육도장업",""
"경기도","N",663,"20161231","정상운영","2016-12-31","실내","37.4189535791","462100","",145,"G8oVWYPzn/HqRPn4WZFCtGJlQSjk8rrGCfSPa/Sr1ZA=","태권도","성남시","","성남시","462100","127.131498818","2023-05-07","신고","경기도","신동태권도장","경기도 성남시 중원구 여수울로15번길 4-8, 2층 (여수동)","Y","체육도장업","경기 성남시 중원구 여수울로15번길 4-8"
"경기도","N",664,"20161231","정상운영","2016-12-31","실내","37.4350766077","462808","",128,"GkKuFZmpTbqUEjU7cLVrsPUWlhJ3LAykFsNafi4Mmhg=","태권도","성남시","","성남시","462808","127.164421183","2023-05-07","신고","경기도","인성 태비 태권도","경기도 성남시 중원구 박석로25번길 13 (상대원동,2층)","Y","체육도장업","경기 성남시 중원구 박석로25번길 13"
"경기도","N",665,"20161231","정상운영","2016-12-31","실내","37.4364394684","462835","",142,"Y6ciaduQuH/vNQv6s47hC+G508O+remgeaobXPGyLeo=","태권도","성남시","","성남시","462835","127.150498808","2023-05-07","신고","경기도","제일 연세대 태권도장","경기도 성남시 중원구 시민로66번길 21, 3층 301~302호 (중앙동, 중앙동힐스테이트상가동)","Y","체육도장업","경기 성남시 중원구 시민로66번길 21"
"경기도","N",666,"20161231","정상운영","2016-12-31","실내","37.4189529192","462100","",145,"vR9umyT7ahszVFuskGR4YAgqt24mpBOm0jplEYjLaNI=","태권도","성남시","","성남시","462100","127.132090767","2023-05-07","신고","경기도","동영태권도","경기도 성남시 중원구 여수울로15번길 4-14, 3층 (여수동)","Y","체육도장업","경기 성남시 중원구 여수울로15번길 4-14"
"경기도","N",667,"20161231","정상운영","2016-12-31","실내","37.45065178","462803","",64,"c4yu9qh720ddyU8usxs2GQDoRZTxdJ40suRsvwt447s=","태권도","성남시","","성남시","462803","127.165535692","2023-05-07","신고","경기도","학사 태권도 체육관","경기도 성남시 중원구 자혜로 54, 4층 (금광동)","Y","체육도장업","경기 성남시 중원구 자혜로 54"
"경기도","N",668,"20161231","정상운영","2016-12-31","실내","37.3462763971833","15853","",120,"dWdNqwLpM6HeoDodL8hnmlbS+UHcV4IULEPNqRFZVxs=","태권도","군포시","당정동","군포시","15853","126.956167162583","2023-03-27","신고","경기도","용인대백호태권도장","경기도 군포시 고산로151번길 28(당정동)","Y","체육도장업","경기도 군포시 당정동 988-1 LG프라자"
"경기도","N",669,"20161231","정상운영","2016-12-31","실내","37.3363821783549","15874","",248,"/VZzFLcrI0hiyYUWSKKEuQrbJVwM1NXuSQ477PbqwP8=","태권도","군포시","부곡동","군포시","15874","126.934508473881","2023-03-27","신고","경기도","글로벌박사 경희대 태권도장","경기도 군포시 삼성로 6(부곡동)","Y","체육도장업","경기도 군포시 부곡동 1219 웅신프라자"
"경기도","N",670,"20041029","정상운영","2023-04-05","실내","","15811","",160,"","태권도","군포시","금정동","군포시","15811","","2023-04-06","신고","경기도","용인대 효동태권도장","경기도 군포시 금정로 28, 램스빌딩 1층 (금정동)","Y","체육도장업","경기도 군포시 금정동 702-7번지 램스빌딩 "
"경기도","N",671,"20161231","정상운영","2016-12-31","실내","37.3552929327075","15862","",183,"XPg722l3Ke2egBCAwl9S4RebShYfqN+fF/do/WqVFQA=","태권도","군포시","금정동","군포시","15862","126.935229892805","2023-03-27","신고","경기도","경희대 석사 태권도장","경기도 군포시 오금로 71(금정동)","Y","체육도장업","경기도 군포시 금정동 872-6"
"경기도","N",672,"20161231","정상운영","2016-12-31","없음","37.3611612373802","15834","",216,"uNox5r7hI1LFQjBKptGU25aM7kv56cFMmosxE2um40E=","태권도","군포시","금정동","군포시","15834","126.941638518724","2023-03-27","신고","경기도","군포한양체육관","경기도 군포시 금재로12번길 14(금정동)","Y","체육도장업","경기도 군포시 금정동 744-1 신환아파트 유아원"
"경기도","N",673,"20070910","정상운영","2023-04-05","없음","37.3319780007286","15886","",133,"","태권도","군포시","대야미동","군포시","15886","126.91618685127","2023-04-05","신고","경기도","해광경희대태권도","경기도 군포시 대야2로143번길 26 (대야미동)","Y","체육도장업","경기도 군포시 대야미동 639-1 현대프라자"
"인천광역시","N",674,"20230303","정상운영","2023-03-17","없음","0","22402","",90,"","태권도","중구","","중구","22402","0","2023-03-17","신고","인천광역시","하늘찬 태권도","인천광역시 중구 하늘달빛로 70(중산동)","Y","체육도장업","인천광역시 중구 중산동 1875-12"
"","N",675,"19981022","폐업","2016-11-07","실내","35.8415216699","42256","20230315",192,"3bhcQtmvCEJ39j5nbh1lReXkQu0xwlS8TrbD/u7Fkus=","태권도","수성구","","","42256","128.6994046771","2023-03-17","신고","대구광역시","용인대 사군자태권도장","대구광역시 수성구 노변공원로1길 3, 2층 (시지동)","Y","체육도장업","대구광역시 수성구 시지동 314-7 "
"부산광역시","N",676,"20060825","정상운영","2016-11-07","없음","35.118668431","608834","",165,"7kMGC4veqqm5ISWFnz4gW5GGAet6PUbpR1PLQ95N8ds=","태권도","남구","","남구","608834","129.111948229","2023-03-14","신고","부산광역시","태권도용호도장","부산광역시 남구 용호로 151, 2층 (용호동)","Y","체육도장업","부산 남구 용호로 151"
"부산광역시","N",677,"20161231","정상운영","2016-12-31","실내","35.0768290373","","","","GVmzUNrhxVEUqSk42tDoQwbXL70Ny2pBmngxvXKcYQc=","태권도","사하구","","","","128.978647533","2023-03-14","신고","부산광역시","월드체육관","부산광역시 사하구 부산광역시 사하구 다대로277번길 32  (장림동)","Y","체육도장업","부산광역시 사하구 부산광역시 사하구 다대로277번길 32  (장림동)"
"","N",678,"19940204","정상운영","2016-12-31","실내","35.1989690731","607826","",96,"CZb29N/1M3qevoYJ1cuhP9TvPT6OzzR8BdcdD82IZeA=","태권도","동래구","","","607826","129.110249074","2023-03-21","신고","부산광역시","충렬체육관","동래구 안락로 122 (안락동)","Y","체육도장업",""
"인천광역시","N",679,"20220801","정상운영","2023-03-17","없음","37.4894878717115","22389","",45,"","태권도","중구","","중구","22389","126.549602713972","2023-03-17","신고","인천광역시","국가대표 드림로드 태권도장","인천광역시 중구 은하수로 412(운남동, 영종센트럴 푸르지오자이)","Y","체육도장업","인천광역시 중구 운남동 1779 영종센트럴 푸르지오자이"
"서울특별시","N",680,"20170928","정상운영","2019-06-07","실내","37.5065626071","08241","",112,"ZRjbFkuwPBRsHq5te0249BlYvyxp17YQVxlC5KUf+hs=","태권도","구로구","고척동","구로구","08241","126.8561454796","2023-05-09","신고","서울특별시","경이로운 태권도","서울특별시 구로구 중앙로15길 65, 지1층 (고척동)","Y","체육도장업","서울특별시 구로구 고척동 216-3번지 지1층 "
"대전광역시","N",681,"20230306","정상운영","2023-03-15","없음","36.2993329315742","35379","",220,"","태권도","서구","관저동","서구","35379","127.341521337171","2023-03-15","신고","대전광역시","하이운동발달센터","대전광역시 서구 관저로 175(관저동)","Y","체육도장업","대전광역시 서구 관저동 1409"
"대전광역시","N",682,"20221025","정상운영","2023-03-15","없음","36.3129401753681","35402","",133,"","태권도","서구","","서구","35402","127.381621137117","2023-03-15","신고","대전광역시","용인대지노태권스쿨","대전광역시 서구 바탕들3길 26(도마동)","Y","체육도장업","대전광역시 서구 도마동 175-13"
"서울특별시","N",683,"20221013","정상운영","2023-05-15","실내","37.4909210289001","08710","",131,"","태권도","관악구","봉천동","관악구","08710","126.928910070872","2023-05-16","신고","서울특별시","선무 태권도장 2호점","서울특별시 관악구 당곡길 36 (봉천동)","Y","체육도장업","서울특별시 관악구 봉천동 711-4 대성빌딩"
"경기도","N",684,"20230310","정상운영","2023-03-13","없음","37.6516622580575","10583","",180,"","태권도","고양시","지축동","고양시","10583","126.918754211476","2023-03-13","신고","경기도","타이거킥스 태권도","경기도 고양시 덕양구 지정로 73(지축동)","Y","체육도장업","경기도 고양시 덕양구 지축동 924-8 아느칸프라자"
"경기도","N",685,"20140204","정상운영","2017-12-15","실내","","18378","",276,"Q83bf0gEfje3U+26nefr++xVf6p3pYx2HpAGoAwCjHg=","태권도","화성시","","화성시","18378","","2023-05-10","신고","경기도","화성 반월 비상태권도장","경기도 화성시 영통로61번길 11, 골드프라자 302,303호 (반월동)","Y","체육도장업","경기도 화성시 반월동 869-4 골드프라자 "
"경상북도","N",686,"20030128","정상운영","2016-12-31","실내","","37560","",200,"7Hnv8W3UvVj0tBEY8ClbOdtolIesJ21XjYaWLHNLQjY=","태권도","포항시","장성동","포항시 북구","37560","","2023-03-28","신고","경상북도","태권 윈 태권도장","경상북도 포항시 북구 흥해읍 초곡지구로 107, 2층","Y","체육도장업","경상북도 포항시 북구 흥해읍 초곡리 1515 "
"전라북도","N",687,"20161231","정상운영","2016-12-31","실내","35.9613729279","570210","",338,"TJyQPj9Fdfk46qPzo56j8qvkwP7p+S/oTs3d7cRxiXA=","태권도","익산시","","익산시","570210","126.981615747","2023-03-17","신고","전라북도","효경석사태권도장","하나로 460 (어양동)","Y","체육도장업","전북 익산시 하나로 460"
"경기도","N",688,"20160825","정상운영","2023-02-02","없음","","10119","",245,"ba96KefriGgYCVfnstoWpdj0Qzo5yIwZH9x7QQJPoo8=","태권도","김포시","","김포시","10119","","2023-02-24","신고","경기도","용인대 석사 행복한 태권도장","경기도 김포시 풍무로69번길 47, 당곡마을월드메르디앙아파트 상가동 206호~208호 (풍무동)","Y","체육도장업","경기도 김포시 풍무동 748 당곡마을월드메르디앙아파트 "
"","N",689,"20111019","정상운영","2017-07-12","실내","","16928","",141,"0+sl0pvfkjNJt50tO3+kJsT4qlOXg7bPbzbce4a2S5A=","태권도","용인시","","","16928","","2023-02-24","신고","경기도","상현 블랙벨트 태권도","경기도 용인시 수지구 만현로67번길 11, 신화 가동 201,202호 (상현동)","Y","체육도장업","경기도 용인시 수지구 상현동 54-5 신화 "
"경기도","N",690,"20230202","정상운영","2023-02-16","없음","","18505","",122,"","태권도","화성시","","화성시","18505","","2023-02-24","신고","경기도","길라잡이 태권도장","경기도 화성시 동탄대로6길 50, 상가동 302호 (산척동, 더레이크시티부영5단지)","Y","체육도장업","경기도 화성시 산척동 730 더레이크시티부영5단지 "
"경기도","N",691,"20050322","정상운영","2017-07-12","실내","37.3375304315","17033","",150,"Y/6Gvw9Ho/RgojRsByjpU3bfsm172pejSxQn4rudLi4=","태권도","용인시","","용인시","17033","127.2445226288","2023-03-03","신고","경기도","용인대백호태권도장","경기도 용인시 처인구 모현읍 문현로 331","Y","체육도장업","경기도 용인시 처인구 모현읍 일산리 112-140 대은교회"
"경기도","N",692,"20171227","정상운영","2023-04-18","없음","0","18297","",333,"","태권도","화성시","","화성시","18297","0","2023-04-18","신고","경기도","한양대 태권도","경기도 화성시 봉담읍 수영로 60-26","Y","체육도장업","경기도 화성시 봉담읍 수영리 288-17"
"대구광역시","N",693,"19970528","정상운영","2016-12-07","실내","","41232","",179,"cXGZms+lUwbqfK/cZmWDcQQneUMSRn3d5oQGUEKJEf8=","태권도","동구","효목동","동구","41232","","2023-05-08","신고","대구광역시","돌고래태권도체육관","대구광역시 동구 효목로 58, 4층 (효목동)","Y","체육도장업","대구광역시 동구 효목동 582-2 "
"경기도","N",694,"20201007","정상운영","2023-04-18","없음","0","18610","",162,"","태권도","화성시","","화성시","18610","0","2023-04-18","신고","경기도","경희대 하길  태권도장","경기도 화성시 향남읍 하길로 70 (화성향남오색마을사랑으로부영10단지)","Y","체육도장업","경기도 화성시 향남읍 하길리 1502 화성향남오색마을사랑으로부영10단지"
"","N",695,"20161231","정상운영","2016-12-31","","37.2414965875","","",176,"9G9dBgLYiqeF+R1b9BKWWPsdKJxmO8GgsRrNeS0+naM=","태권도","수원시","","","","127.054178223","2023-04-27","신고","경기도","경희대무학체육관","경기도 수원시  영통구 망포동 295-2번지 ","Y","체육도장업","경기도 수원시  영통구 망포동 295-2번지 "
